"","student_id","school_id","pv5math","private_government","private_independent","school_size","ISCED_orient","certified_teacher_prop","sci_teacher_prop","student_hindering_behav","student_teacher_ratio","escs","learning_time_math","gender","education_parents_medium","education_parents_high","immigration_status","study_after_school"
"10488",38006174,280,619.261,0,0,1170,1,0.7762,0.3502,1.347,8.4477,0.7645,4,1,1,0,1,1
"10489",38011227,280,600.85,0,0,1170,1,0.7762,0.3502,1.347,8.4477,-0.1258,3.66666666666667,0,1,0,1,1
"10490",38003179,280,560.934,0,0,1170,1,0.7762,0.3502,1.347,8.4477,-1.4261,4,0,0,0,1,1
"10491",38001726,280,512.986,0,0,1170,1,0.7762,0.3502,1.347,8.4477,0.8175,4,0,1,0,1,1
"10492",38012684,280,446.948,0,0,1170,1,0.7762,0.3502,1.347,8.4477,0.094,4,0,1,0,1,1
"10493",38003557,280,541.091,0,0,1170,1,0.7762,0.3502,1.347,8.4477,-0.7265,4,0,1,0,1,1
"10494",38004726,280,594.752,0,0,1170,1,0.7762,0.3502,1.347,8.4477,0.3267,5.5,1,0,1,1,1
"10496",38017740,280,485.879,0,0,1170,1,0.7762,0.3502,1.347,8.4477,1.627,3.66666666666667,1,0,1,1,1
"10497",38019069,280,433.35,0,0,1170,1,0.7762,0.3502,1.347,8.4477,1.2816,4,1,0,1,1,1
"10498",38004318,280,424.683,0,0,1170,1,0.7762,0.3502,1.347,8.4477,0.1444,4,1,0,1,1,1
"10500",38007692,280,616.442,0,0,1170,1,0.7762,0.3502,1.347,8.4477,0.8668,4,1,0,1,1,0
"10501",38004774,280,568.551,0,0,1170,1,0.7762,0.3502,1.347,8.4477,-0.6183,6,0,0,0,1,1
"10502",38018771,280,585.441,0,0,1170,1,0.7762,0.3502,1.347,8.4477,-0.6315,4,1,1,0,0,1
"10503",38007990,280,555.369,0,0,1170,1,0.7762,0.3502,1.347,8.4477,-0.2386,3.66666666666667,1,1,0,1,1
"10504",38003742,280,428.404,0,0,1170,1,0.7762,0.3502,1.347,8.4477,-1.5187,4,1,0,0,1,1
"10505",38009640,280,493.057,0,0,1170,1,0.7762,0.3502,1.347,8.4477,-0.6874,4,1,1,0,1,1
"10506",38008704,280,525.079,0,0,1170,1,0.7762,0.3502,1.347,8.4477,-1.4599,4.33333333333333,1,0,0,1,1
"10507",38018163,280,489.88,0,0,1170,1,0.7762,0.3502,1.347,8.4477,0.2608,4.58333333333333,1,0,1,1,1
"10508",38001994,281,481.771,0,0,478,0,0.9821,0.1518,0.2229,8.5357,1.0503,3,0,0,1,1,1
"10509",38013133,281,419.456,0,0,478,0,0.9821,0.1518,0.2229,8.5357,-0.1562,3,0,0,1,0,1
"10510",38003404,281,548.348,0,0,478,0,0.9821,0.1518,0.2229,8.5357,0.0495,3,0,1,0,1,1
"10511",38009377,281,554.473,0,0,478,0,0.9821,0.1518,0.2229,8.5357,1.3789,3,0,0,1,1,1
"10512",38019059,281,554.82,0,0,478,0,0.9821,0.1518,0.2229,8.5357,-0.1905,1,0,1,0,1,1
"10513",38009466,281,411.176,0,0,478,0,0.9821,0.1518,0.2229,8.5357,0.5463,5,0,0,1,1,1
"10514",38019266,281,614.012,0,0,478,0,0.9821,0.1518,0.2229,8.5357,-0.5483,3,0,1,0,1,0
"10515",38009521,281,473.646,0,0,478,0,0.9821,0.1518,0.2229,8.5357,-0.719,3,0,1,0,1,1
"10516",38008154,281,496.504,0,0,478,0,0.9821,0.1518,0.2229,8.5357,-0.3756,3,0,1,0,1,1
"10517",38000270,281,513.965,0,0,478,0,0.9821,0.1518,0.2229,8.5357,-0.6712,2.75,0,1,0,1,1
"10518",38007261,281,438.528,0,0,478,0,0.9821,0.1518,0.2229,8.5357,0.2054,3,0,1,0,1,1
"10519",38006374,281,465.623,0,0,478,0,0.9821,0.1518,0.2229,8.5357,-1.439,2.75,0,0,0,1,1
"10520",38009089,281,429.243,0,0,478,0,0.9821,0.1518,0.2229,8.5357,-0.9754,3,0,0,0,1,0
"10521",38002872,281,466.303,0,0,478,0,0.9821,0.1518,0.2229,8.5357,0.2911,3,0,0,1,1,1
"10522",38019052,281,549.158,0,0,478,0,0.9821,0.1518,0.2229,8.5357,-0.2966,3,0,1,0,1,1
"10523",38009333,281,592.309,0,0,478,0,0.9821,0.1518,0.2229,8.5357,1.6727,3,0,0,1,1,1
"10524",38002410,281,510.144,0,0,478,0,0.9821,0.1518,0.2229,8.5357,0.8916,3,0,0,1,1,1
"10525",38001681,281,380.913,0,0,478,0,0.9821,0.1518,0.2229,8.5357,0.6197,3.66666666666667,1,0,1,1,1
"10526",38010803,281,455.46,0,0,478,0,0.9821,0.1518,0.2229,8.5357,-0.6287,2,0,1,0,1,1
"10527",38013418,281,437.559,0,0,478,0,0.9821,0.1518,0.2229,8.5357,0.1846,2,0,1,0,1,1
"10528",38002051,281,616.881,0,0,478,0,0.9821,0.1518,0.2229,8.5357,-0.6244,2,0,1,0,1,1
"10529",38012594,281,457.165,0,0,478,0,0.9821,0.1518,0.2229,8.5357,-0.3806,2,0,1,0,1,1
"10530",38014412,281,414.365,0,0,478,0,0.9821,0.1518,0.2229,8.5357,0.8419,1.33333333333333,1,0,1,1,1
"10531",38009704,281,435.28,0,0,478,0,0.9821,0.1518,0.2229,8.5357,-0.5922,3,0,1,0,1,1
"10532",38013189,281,427.771,0,0,478,0,0.9821,0.1518,0.2229,8.5357,0.6015,3,0,0,1,1,1
"10533",38008441,281,553.076,0,0,478,0,0.9821,0.1518,0.2229,8.5357,0.5909,3,0,1,0,1,1
"10534",38000890,281,553.412,0,0,478,0,0.9821,0.1518,0.2229,8.5357,1.2329,3,0,0,1,1,1
"10535",38000995,281,386.528,0,0,478,0,0.9821,0.1518,0.2229,8.5357,-0.7857,3,0,0,0,1,1
"10536",38007420,281,476.71,0,0,478,0,0.9821,0.1518,0.2229,8.5357,-0.0899,3,0,1,0,1,1
"10537",38018332,281,539.972,0,0,478,0,0.9821,0.1518,0.2229,8.5357,0.6359,3,1,0,1,1,1
"10538",38009355,282,456.319,0,0,968,0,1,0.3056,0.6298,13.4444,0.3987,5,1,0,1,1,1
"10539",38019845,282,501.51,0,0,968,0,1,0.3056,0.6298,13.4444,0.3246,5,1,1,0,1,1
"10540",38011116,282,539.198,0,0,968,0,1,0.3056,0.6298,13.4444,1.3009,6.66666666666667,0,0,1,1,0
"10541",38002594,282,483.38,0,0,968,0,1,0.3056,0.6298,13.4444,0.8773,5,0,0,1,1,1
"10542",38001682,282,453.55,0,0,968,0,1,0.3056,0.6298,13.4444,0.1427,13.75,0,1,0,1,1
"10543",38007115,282,573.6,0,0,968,0,1,0.3056,0.6298,13.4444,1.0163,6,0,0,1,1,1
"10544",38019446,282,633.402,0,0,968,0,1,0.3056,0.6298,13.4444,1.3095,5,0,0,1,1,1
"10546",38007955,282,616.634,0,0,968,0,1,0.3056,0.6298,13.4444,1.6987,5,1,0,1,1,0
"10547",38000994,282,479.822,0,0,968,0,1,0.3056,0.6298,13.4444,0.3208,5.5,1,0,1,1,1
"10548",38017713,282,516.772,0,0,968,0,1,0.3056,0.6298,13.4444,-0.4248,13.75,1,1,0,1,1
"10549",38009151,282,577.76,0,0,968,0,1,0.3056,0.6298,13.4444,1.1109,2.5,1,0,1,1,1
"10550",38007608,282,416.808,0,0,968,0,1,0.3056,0.6298,13.4444,0.3441,3.66666666666667,1,0,1,1,1
"10551",38009682,282,563.227,0,0,968,0,1,0.3056,0.6298,13.4444,1.2778,5.41666666666667,1,0,1,1,1
"10552",38017194,282,467.263,0,0,968,0,1,0.3056,0.6298,13.4444,0.5754,3.66666666666667,1,0,1,1,1
"10553",38009944,282,451.508,0,0,968,0,1,0.3056,0.6298,13.4444,1.5228,5.5,1,0,1,1,1
"10554",38006048,282,410.901,0,0,968,0,1,0.3056,0.6298,13.4444,0.3658,8,1,0,1,1,1
"10555",38016944,282,546.036,0,0,968,0,1,0.3056,0.6298,13.4444,1.3686,3.66666666666667,0,0,1,1,1
"10556",38012218,282,615.647,0,0,968,0,1,0.3056,0.6298,13.4444,1.1027,4,0,0,1,1,1
"10557",38011709,282,554.439,0,0,968,0,1,0.3056,0.6298,13.4444,0.766,4,0,0,1,1,1
"10558",38015965,282,594.317,0,0,968,0,1,0.3056,0.6298,13.4444,1.6298,4,0,0,1,1,1
"10559",38014681,282,575.646,0,0,968,0,1,0.3056,0.6298,13.4444,0.7702,4,1,0,1,1,1
"10561",38017995,282,634.054,0,0,968,0,1,0.3056,0.6298,13.4444,1.3298,4,1,0,1,1,1
"10562",38003834,282,584.748,0,0,968,0,1,0.3056,0.6298,13.4444,1.9974,3.66666666666667,1,0,1,1,1
"10563",38011440,282,655.315,0,0,968,0,1,0.3056,0.6298,13.4444,-0.327,5,0,1,0,1,1
"10605",38017931,283,384.498,0,0,694,1,0.1026,0.1538,0.2229,11.8632,-1.5477,1,0,0,0,1,1
"10606",38007982,283,379.177,0,0,694,1,0.1026,0.1538,0.2229,11.8632,-0.4172,1.66666666666667,0,1,0,1,1
"10607",38008235,283,502.788,0,0,694,1,0.1026,0.1538,0.2229,11.8632,0.9612,2.5,0,0,1,1,0
"10608",38002398,283,417.131,0,0,694,1,0.1026,0.1538,0.2229,11.8632,-1.6927,2.75,0,0,0,0,1
"10609",38013062,283,427.235,0,0,694,1,0.1026,0.1538,0.2229,11.8632,-0.6472,0.916666666666667,1,1,0,1,0
"10610",38003506,283,391.437,0,0,694,1,0.1026,0.1538,0.2229,11.8632,0.3133,2,1,0,1,0,0
"10612",38013080,283,402.895,0,0,694,1,0.1026,0.1538,0.2229,11.8632,-0.4552,1.83333333333333,1,1,0,0,1
"10613",38012843,283,500.164,0,0,694,1,0.1026,0.1538,0.2229,11.8632,-1.7027,2.5,0,0,0,1,1
"10614",38000112,283,432.627,0,0,694,1,0.1026,0.1538,0.2229,11.8632,-0.2679,2,0,1,0,1,1
"10615",38000839,283,564.83,0,0,694,1,0.1026,0.1538,0.2229,11.8632,-1.1045,1.83333333333333,0,0,0,1,0
"10616",38007193,283,454.065,0,0,694,1,0.1026,0.1538,0.2229,11.8632,-1.3305,2.75,0,0,0,1,0
"10617",38018727,283,431.507,0,0,694,1,0.1026,0.1538,0.2229,11.8632,-1.6107,4.16666666666667,0,0,0,1,0
"10618",38010490,283,429.264,0,0,694,1,0.1026,0.1538,0.2229,11.8632,-0.6659,10,0,1,0,1,1
"10619",38017494,283,368.898,0,0,694,1,0.1026,0.1538,0.2229,11.8632,-1.998,5,0,0,0,0,1
"10620",38008332,283,405.88,0,0,694,1,0.1026,0.1538,0.2229,11.8632,-1.1449,2.75,0,0,0,1,0
"10621",38014198,283,490.549,0,0,694,1,0.1026,0.1538,0.2229,11.8632,-1.0052,1.83333333333333,0,0,0,1,0
"10622",38014579,283,459.004,0,0,694,1,0.1026,0.1538,0.2229,11.8632,-1.0822,1.66666666666667,0,1,0,0,0
"10623",38006463,283,460.755,0,0,694,1,0.1026,0.1538,0.2229,11.8632,-1.4483,1.66666666666667,0,0,0,1,1
"10624",38012180,283,460.832,0,0,694,1,0.1026,0.1538,0.2229,11.8632,0.1499,1.66666666666667,0,0,1,1,1
"10625",38014510,283,391.916,0,0,694,1,0.1026,0.1538,0.2229,11.8632,0.7066,4.58333333333333,0,0,1,1,0
"10626",38006903,283,458.141,0,0,694,1,0.1026,0.1538,0.2229,11.8632,-1.2627,3.66666666666667,0,0,0,1,1
"10627",38004456,283,458.827,0,0,694,1,0.1026,0.1538,0.2229,11.8632,-0.3452,1.83333333333333,0,1,0,1,1
"10628",38019888,283,509.845,0,0,694,1,0.1026,0.1538,0.2229,11.8632,-0.0611,5,1,1,0,1,1
"10629",38000161,283,419.209,0,0,694,1,0.1026,0.1538,0.2229,11.8632,0.2388,1.83333333333333,1,0,1,1,1
"10630",38008993,283,396.555,0,0,694,1,0.1026,0.1538,0.2229,11.8632,-0.9164,2,1,1,0,1,1
"10631",38005519,283,429.913,0,0,694,1,0.1026,0.1538,0.2229,11.8632,-1.3338,1,1,0,0,0,1
"10652",38016482,284,356.914,0,0,844,0,1,0.0678,1.1957,14.3051,0.1064,3,0,1,0,1,1
"10653",38013501,284,445.87,0,0,844,0,1,0.0678,1.1957,14.3051,0.4418,3,0,1,0,1,1
"10654",38019599,284,538.65,0,0,844,0,1,0.0678,1.1957,14.3051,1.2685,3,0,0,1,1,1
"10655",38010742,284,559.99,0,0,844,0,1,0.0678,1.1957,14.3051,0.3423,2.75,0,0,1,1,1
"10656",38000102,284,564.786,0,0,844,0,1,0.0678,1.1957,14.3051,0.4122,2.5,0,1,0,1,1
"10657",38014438,284,528.735,0,0,844,0,1,0.0678,1.1957,14.3051,-1.3145,2.75,0,0,0,1,1
"10658",38018118,284,479.175,0,0,844,0,1,0.0678,1.1957,14.3051,-1.3969,2.75,0,0,0,1,1
"10659",38004661,284,491.791,0,0,844,0,1,0.0678,1.1957,14.3051,-0.3477,3,0,1,0,1,1
"10660",38001810,284,567.364,0,0,844,0,1,0.0678,1.1957,14.3051,1.5264,3,0,0,1,1,1
"10661",38013844,284,469.967,0,0,844,0,1,0.0678,1.1957,14.3051,1.9372,1,1,0,1,1,1
"10662",38010568,284,540.186,0,0,844,0,1,0.0678,1.1957,14.3051,1.3404,2.75,1,0,1,1,1
"10663",38019544,284,652.273,0,0,844,0,1,0.0678,1.1957,14.3051,1.2892,3,1,0,1,1,1
"10664",38010885,284,504.871,0,0,844,0,1,0.0678,1.1957,14.3051,0.4733,3,1,0,1,1,1
"10665",38008576,284,502.965,0,0,844,0,1,0.0678,1.1957,14.3051,2.6261,2,0,0,1,1,1
"10666",38001154,284,543.019,0,0,844,0,1,0.0678,1.1957,14.3051,1.6542,4,0,0,1,1,1
"10667",38004880,284,541.97,0,0,844,0,1,0.0678,1.1957,14.3051,0.5168,4,0,0,1,1,1
"10668",38010466,284,540.966,0,0,844,0,1,0.0678,1.1957,14.3051,1.6152,4,0,0,1,1,1
"10669",38016075,284,537.643,0,0,844,0,1,0.0678,1.1957,14.3051,1.008,2,0,0,1,1,1
"10670",38002325,284,541.81,0,0,844,0,1,0.0678,1.1957,14.3051,1.8044,2.75,0,0,1,1,1
"10671",38017247,284,486.466,0,0,844,0,1,0.0678,1.1957,14.3051,1.3071,2,1,0,1,1,1
"10672",38014206,284,676.793,0,0,844,0,1,0.0678,1.1957,14.3051,0.1655,3,1,1,0,1,1
"10673",38018341,284,475.103,0,0,844,0,1,0.0678,1.1957,14.3051,1.1927,3,0,0,1,1,1
"10674",38015561,284,569.582,0,0,844,0,1,0.0678,1.1957,14.3051,1.6812,3,0,0,1,1,1
"10675",38002725,284,528.302,0,0,844,0,1,0.0678,1.1957,14.3051,0.5727,3,0,0,1,1,1
"10676",38008489,284,627.181,0,0,844,0,1,0.0678,1.1957,14.3051,1.7238,2.75,1,0,1,1,1
"10677",38009638,285,541.36,0,0,792,1,0.9515,0.068,1.589,15.3786,-0.5853,4,0,0,1,0,1
"10678",38009863,285,429.72,0,0,792,1,0.9515,0.068,1.589,15.3786,-1.3948,4,0,0,0,1,1
"10679",38000811,285,513.961,0,0,792,1,0.9515,0.068,1.589,15.3786,-0.5371,5,0,1,0,0,1
"10680",38016042,285,461.748,0,0,792,1,0.9515,0.068,1.589,15.3786,0.2152,6,1,0,1,1,1
"10681",38019561,285,448.651,0,0,792,1,0.9515,0.068,1.589,15.3786,0.3297,3.66666666666667,1,1,0,1,1
"10682",38004734,285,531.277,0,0,792,1,0.9515,0.068,1.589,15.3786,0.0746,2.5,0,0,1,1,1
"10683",38020022,285,575.34,0,0,792,1,0.9515,0.068,1.589,15.3786,0.1034,3.66666666666667,0,1,0,1,1
"10684",38019811,285,616.703,0,0,792,1,0.9515,0.068,1.589,15.3786,-0.3341,4,0,1,0,1,1
"10685",38003312,285,561.955,0,0,792,1,0.9515,0.068,1.589,15.3786,0.5629,3,0,0,1,1,0
"10686",38006639,285,481.641,0,0,792,1,0.9515,0.068,1.589,15.3786,-0.0121,3.33333333333333,0,1,0,1,1
"10687",38010044,285,427.317,0,0,792,1,0.9515,0.068,1.589,15.3786,-0.5928,3.66666666666667,0,1,0,1,1
"10688",38009547,285,603.326,0,0,792,1,0.9515,0.068,1.589,15.3786,-0.1426,4,0,1,0,1,1
"10689",38017870,285,473.934,0,0,792,1,0.9515,0.068,1.589,15.3786,1.0854,4,0,0,1,1,1
"10690",38003116,285,533.949,0,0,792,1,0.9515,0.068,1.589,15.3786,-0.0885,4,0,1,0,1,0
"10691",38015913,285,428.255,0,0,792,1,0.9515,0.068,1.589,15.3786,-0.371,4,0,1,0,1,1
"10692",38017584,285,467.656,0,0,792,1,0.9515,0.068,1.589,15.3786,-1.5935,4,0,0,0,1,0
"10693",38005300,285,502.849,0,0,792,1,0.9515,0.068,1.589,15.3786,-0.3566,4,0,1,0,1,1
"10695",38002288,285,478.092,0,0,792,1,0.9515,0.068,1.589,15.3786,-0.5983,4,0,1,0,1,1
"10696",38001496,285,467.671,0,0,792,1,0.9515,0.068,1.589,15.3786,-0.6343,4,0,1,0,1,1
"10697",38009528,285,462.422,0,0,792,1,0.9515,0.068,1.589,15.3786,-0.101,3.66666666666667,1,1,0,1,1
"10698",38004144,285,545.747,0,0,792,1,0.9515,0.068,1.589,15.3786,0.2834,3.33333333333333,1,0,1,1,1
"10699",38005939,285,525.273,0,0,792,1,0.9515,0.068,1.589,15.3786,-1.8274,4,1,0,0,1,0
"10700",38016220,285,515.862,0,0,792,1,0.9515,0.068,1.589,15.3786,-1.8957,3.66666666666667,1,0,0,1,1
"10701",38019874,285,560.229,0,0,792,1,0.9515,0.068,1.589,15.3786,0.6968,3,0,0,1,1,1
"10702",38008130,285,499.06,0,0,792,1,0.9515,0.068,1.589,15.3786,0.3875,2.5,0,1,0,1,1
"10703",38015774,285,464.072,0,0,792,1,0.9515,0.068,1.589,15.3786,-1.4045,3.66666666666667,0,1,0,0,1
"10704",38001336,285,475.91,0,0,792,1,0.9515,0.068,1.589,15.3786,-1.084,5,0,0,0,1,1
"10790",38019481,286,317.694,0,0,922,1,1,0.0667,-0.4866,7.6833,0.1522,5,0,0,1,1,1
"10791",38007313,286,368.915,0,0,922,1,1,0.0667,-0.4866,7.6833,-1.3649,2.33333333333333,0,0,0,1,1
"10792",38009062,286,362.397,0,0,922,1,1,0.0667,-0.4866,7.6833,0.0286,4,0,1,0,1,0
"10793",38013358,286,346.118,0,0,922,1,1,0.0667,-0.4866,7.6833,-1.8913,4.66666666666667,0,0,0,1,1
"10794",38013856,286,318.123,0,0,922,1,1,0.0667,-0.4866,7.6833,-1.4341,2,1,0,0,1,1
"10795",38006798,286,281.603,0,0,922,1,1,0.0667,-0.4866,7.6833,-0.1722,5,1,0,1,1,1
"10796",38006241,286,508.041,0,0,922,1,1,0.0667,-0.4866,7.6833,-1.6682,4,0,0,0,1,1
"10797",38005335,286,411.389,0,0,922,1,1,0.0667,-0.4866,7.6833,-0.423,3,0,1,0,1,1
"10798",38004284,286,444.153,0,0,922,1,1,0.0667,-0.4866,7.6833,0.0949,3.66666666666667,0,1,0,1,1
"10799",38017526,286,404.663,0,0,922,1,1,0.0667,-0.4866,7.6833,1.0145,3,1,0,1,0,1
"10800",38018460,286,470.2,0,0,922,1,1,0.0667,-0.4866,7.6833,-1.6497,3,1,0,0,1,1
"10801",38013540,286,454.426,0,0,922,1,1,0.0667,-0.4866,7.6833,0.6708,4,1,0,1,1,1
"10803",38013490,286,446.883,0,0,922,1,1,0.0667,-0.4866,7.6833,1.626,4.33333333333333,1,0,1,1,1
"10804",38013774,286,449.674,0,0,922,1,1,0.0667,-0.4866,7.6833,0.5012,4,1,0,1,1,1
"10806",38007684,286,418.277,0,0,922,1,1,0.0667,-0.4866,7.6833,-1.7143,0.916666666666667,1,0,0,1,1
"10807",38015055,286,423.431,0,0,922,1,1,0.0667,-0.4866,7.6833,-1.5905,6.5,1,0,0,1,0
"10808",38010901,286,352.04,0,0,922,1,1,0.0667,-0.4866,7.6833,-1.4254,4,1,0,0,1,1
"10809",38007953,286,452.486,0,0,922,1,1,0.0667,-0.4866,7.6833,-1.149,4,1,0,0,1,1
"10810",38015589,286,548.34,0,0,922,1,1,0.0667,-0.4866,7.6833,0.4273,4,1,0,1,1,1
"10811",38011333,286,345.927,0,0,922,1,1,0.0667,-0.4866,7.6833,1.1202,4,1,0,1,1,1
"10812",38007483,286,532.77,0,0,922,1,1,0.0667,-0.4866,7.6833,-0.6609,2.5,0,1,0,1,1
"10813",38006712,286,488.881,0,0,922,1,1,0.0667,-0.4866,7.6833,0.6399,3.66666666666667,0,0,1,1,1
"10814",38009384,286,357.46,0,0,922,1,1,0.0667,-0.4866,7.6833,0.3216,4,1,0,1,1,1
"10815",38015939,286,589.804,0,0,922,1,1,0.0667,-0.4866,7.6833,0.3688,4,1,1,0,1,1
"10816",38015223,286,472.478,0,0,922,1,1,0.0667,-0.4866,7.6833,-0.6107,4,1,1,0,1,1
"10817",38015757,287,525.637,0,0,609,0,1,0.1587,0.617,9.6667,0.4705,3,0,0,1,1,1
"10819",38003438,287,547.201,0,0,609,0,1,0.1587,0.617,9.6667,-0.3605,3,0,1,0,1,1
"10820",38017781,287,453.654,0,0,609,0,1,0.1587,0.617,9.6667,1.5777,3,0,0,1,1,1
"10821",38006879,287,528.85,0,0,609,0,1,0.1587,0.617,9.6667,0.0369,5,0,1,0,1,1
"10822",38012349,287,508.8,0,0,609,0,1,0.1587,0.617,9.6667,1.2505,5,0,0,1,1,1
"10823",38012446,287,439.267,0,0,609,0,1,0.1587,0.617,9.6667,1.373,4,0,0,1,1,1
"10824",38018648,287,484.818,0,0,609,0,1,0.1587,0.617,9.6667,0.159,3,0,0,1,1,1
"10826",38018726,287,534.547,0,0,609,0,1,0.1587,0.617,9.6667,0.0712,2.25,1,1,0,1,1
"10827",38016221,287,551.262,0,0,609,0,1,0.1587,0.617,9.6667,-0.4836,5,1,1,0,1,0
"10828",38013435,287,533.033,0,0,609,0,1,0.1587,0.617,9.6667,-1.545,0.833333333333333,1,0,0,1,1
"10829",38002397,287,556.796,0,0,609,0,1,0.1587,0.617,9.6667,0.9458,5.41666666666667,1,0,1,1,1
"10830",38014039,287,353.353,0,0,609,0,1,0.1587,0.617,9.6667,-0.7275,4,1,1,0,1,1
"10831",38010649,287,430.28,0,0,609,0,1,0.1587,0.617,9.6667,0.8376,5,1,1,0,1,1
"10832",38016704,287,450.955,0,0,609,0,1,0.1587,0.617,9.6667,-0.1826,5,1,1,0,1,1
"10833",38019510,287,457.74,0,0,609,0,1,0.1587,0.617,9.6667,0.8174,4,1,1,0,1,1
"10834",38014987,287,569.264,0,0,609,0,1,0.1587,0.617,9.6667,1.4351,3.33333333333333,1,0,1,1,1
"10835",38004768,287,487.897,0,0,609,0,1,0.1587,0.617,9.6667,-0.7219,4,1,1,0,1,1
"10836",38014003,287,535.204,0,0,609,0,1,0.1587,0.617,9.6667,0.6931,4,0,0,1,1,1
"10837",38004986,287,514.83,0,0,609,0,1,0.1587,0.617,9.6667,0.0758,5,0,1,0,1,1
"10838",38001755,287,409.36,0,0,609,0,1,0.1587,0.617,9.6667,0.2445,2,0,1,0,1,1
"10839",38007565,287,518.133,0,0,609,0,1,0.1587,0.617,9.6667,-0.5732,4,1,1,0,1,1
"10840",38017653,287,536.602,0,0,609,0,1,0.1587,0.617,9.6667,1.1945,5,1,0,1,1,1
"10841",38010889,287,409.38,0,0,609,0,1,0.1587,0.617,9.6667,-0.0362,3,0,0,1,1,1
"10842",38017037,287,456.895,0,0,609,0,1,0.1587,0.617,9.6667,1.0137,2.75,0,0,1,1,1
"10843",38001919,287,365.253,0,0,609,0,1,0.1587,0.617,9.6667,0.4318,5,0,0,1,1,1
"10844",38010369,288,457.369,0,0,1016,0,1,0.0948,1.1432,9.6303,-0.7721,3,0,1,0,1,1
"10845",38002984,288,448.376,0,0,1016,0,1,0.0948,1.1432,9.6303,0.2458,3.33333333333333,1,1,0,1,1
"10846",38011228,288,457.047,0,0,1016,0,1,0.0948,1.1432,9.6303,1.3601,5,0,0,1,1,1
"10847",38014852,288,343.64,0,0,1016,0,1,0.0948,1.1432,9.6303,-0.0433,5,0,0,1,1,1
"10848",38005977,288,400.946,0,0,1016,0,1,0.0948,1.1432,9.6303,-0.4857,5,0,1,0,1,1
"10849",38012513,288,455.934,0,0,1016,0,1,0.0948,1.1432,9.6303,0.0588,5,0,1,0,1,1
"10850",38016831,288,423.398,0,0,1016,0,1,0.0948,1.1432,9.6303,-0.039,5,1,1,0,1,1
"10851",38016643,288,411.641,0,0,1016,0,1,0.0948,1.1432,9.6303,0.1643,6,0,1,0,1,1
"10852",38015545,288,502.774,0,0,1016,0,1,0.0948,1.1432,9.6303,0.6969,4,0,1,0,1,1
"10853",38003467,288,421.794,0,0,1016,0,1,0.0948,1.1432,9.6303,-1.4044,2.5,0,0,0,1,1
"10854",38010973,288,635.834,0,0,1016,0,1,0.0948,1.1432,9.6303,0.3499,5,1,0,1,1,1
"10855",38002016,288,587.89,0,0,1016,0,1,0.0948,1.1432,9.6303,-0.204,5,1,1,0,1,1
"10856",38001899,288,497.628,0,0,1016,0,1,0.0948,1.1432,9.6303,-1.0083,4.58333333333333,1,1,0,1,1
"10857",38006999,288,581.056,0,0,1016,0,1,0.0948,1.1432,9.6303,-0.3001,4.58333333333333,1,1,0,1,1
"10858",38008251,288,489.43,0,0,1016,0,1,0.0948,1.1432,9.6303,0.0266,5,1,1,0,1,1
"10859",38009337,288,484.434,0,0,1016,0,1,0.0948,1.1432,9.6303,0.3,3.75,1,0,1,1,1
"10860",38005859,288,498.705,0,0,1016,0,1,0.0948,1.1432,9.6303,0.4288,3,1,0,1,1,1
"10861",38008646,288,663.274,0,0,1016,0,1,0.0948,1.1432,9.6303,1.5062,4,0,0,1,1,1
"10862",38006773,288,597.644,0,0,1016,0,1,0.0948,1.1432,9.6303,1.5095,4.58333333333333,0,0,1,1,0
"10863",38011714,288,544.268,0,0,1016,0,1,0.0948,1.1432,9.6303,-0.0183,4,0,0,1,1,1
"10864",38014440,288,605.435,0,0,1016,0,1,0.0948,1.1432,9.6303,-0.698,3.66666666666667,1,1,0,1,1
"10865",38009739,288,538.942,0,0,1016,0,1,0.0948,1.1432,9.6303,1.6725,4,1,0,1,1,1
"10866",38013157,288,653.094,0,0,1016,0,1,0.0948,1.1432,9.6303,1.1169,5,0,0,1,1,1
"10867",38014186,288,535.44,0,0,1016,0,1,0.0948,1.1432,9.6303,0.8642,5,1,0,1,1,1
"10868",38018238,288,531.396,0,0,1016,0,1,0.0948,1.1432,9.6303,-0.2534,5,1,1,0,1,0
"10869",38013671,289,497.212,0,0,698,0,1,0.1909,-0.6066,12.6909,1.3706,4.58333333333333,0,0,1,1,1
"10870",38002199,289,533.926,0,0,698,0,1,0.1909,-0.6066,12.6909,-0.4678,4.58333333333333,1,1,0,1,1
"10871",38019538,289,510.32,0,0,698,0,1,0.1909,-0.6066,12.6909,0.5756,4.58333333333333,0,0,1,1,1
"10872",38016281,289,602.912,0,0,698,0,1,0.1909,-0.6066,12.6909,0.7712,4.16666666666667,0,0,1,1,1
"10873",38002576,289,494.408,0,0,698,0,1,0.1909,-0.6066,12.6909,1.5113,4.58333333333333,0,0,1,1,1
"10874",38000660,289,472.612,0,0,698,0,1,0.1909,-0.6066,12.6909,-0.6408,4.16666666666667,0,1,0,1,1
"10875",38009562,289,519.654,0,0,698,0,1,0.1909,-0.6066,12.6909,-0.3294,4.58333333333333,0,1,0,1,1
"10876",38000755,289,480.571,0,0,698,0,1,0.1909,-0.6066,12.6909,-0.9862,4.58333333333333,0,1,0,0,1
"10877",38001266,289,461.206,0,0,698,0,1,0.1909,-0.6066,12.6909,-0.7423,4.16666666666667,0,1,0,1,1
