"","student_id","school_id","pv5math","home_possessions","cultural_possessions","escs","disciplinari_climate","learning_time_math","learning_time_lang","learning_time_science","enjoy_science","interest_broad_science","motivat","test_anxiety","gender","education_parents_medium","education_parents_high","video_games","immigration_status","internet_social","study_before_school","study_after_school","private_independent","school_size","ISCED_orient","certified_teacher_prop","sci_teacher_prop","student_hindering_behav","student_teacher_ratio"
"4352",38017621,117,635.86,1.57387282334189,1.0478,0.7478,1.0438,3.66666666666667,7.33333333333333,0.533333333333333,-0.8208,-0.6723,0.4631,0.5209,0,1,0,1,1,1,0,1,0,1178,1,0.9747,0.1224,0.2229,9.9409
"4353",38006112,117,536.175,-0.10302100139783,0.3744,0.2467,1.8837,3.66666666666667,5.5,0.666666666666667,0.8931,-0.7742,1.8543,0.4752,0,1,0,0,0,1,1,1,0,1178,1,0.9747,0.1224,0.2229,9.9409
"4354",38009393,117,447.519,-1.09203037731171,-1.6287,-0.3284,0.5529,3.66666666666667,3.66666666666667,0.533333333333333,-0.3398,0.6496,0.1246,1.3578,0,0,1,1,1,1,1,1,0,1178,1,0.9747,0.1224,0.2229,9.9409
"4355",38013610,117,501.636,1.92946696801043,2.1655,1.0626,-0.998,3.66666666666667,3.66666666666667,0.666666666666667,0.5094,0.5305,0.608,0.0337,0,0,1,1,1,1,1,1,0,1178,1,0.9747,0.1224,0.2229,9.9409
"4356",38013141,117,523.194,-0.158613295629469,0.0768,-0.6771,-0.7439,3.66666666666667,5.5,0.666666666666667,-0.4318,-0.1586,0.4631,1.0461,0,1,0,1,1,1,0,1,0,1178,1,0.9747,0.1224,0.2229,9.9409
"4357",38018889,117,468.758,-0.136011378025191,-0.2598,0.2917,-0.7439,3.66666666666667,5.5,0.666666666666667,-0.1379,0.3315,-0.1651,0.0752,0,0,1,0,1,1,1,1,0,1178,1,0.9747,0.1224,0.2229,9.9409
"4358",38015595,117,479.236,-0.171107523373449,1.0478,-0.2939,0.6558,4.58333333333333,6.41666666666667,0.533333333333333,1.6403,0.5305,0.5952,0.6467,0,0,1,1,0,1,1,1,0,1178,1,0.9747,0.1224,0.2229,9.9409
"4359",38019071,117,548.253,-0.249020966046579,-0.356,-0.4114,-1.0005,3.66666666666667,5.5,0.666666666666667,0.5094,-0.2052,0.515,2.5493,0,1,0,0,1,1,1,1,0,1178,1,0.9747,0.1224,0.2229,9.9409
"4360",38007864,117,471.549,-0.258847886744091,-0.831,-0.5793,-0.2714,3.33333333333333,5,0.633333333333333,-0.1833,0.4161,-0.4495,0.0647,1,1,0,1,1,0,1,1,0,1178,1,0.9747,0.1224,0.2229,9.9409
"4361",38018417,117,457.826,0.63961343417129,-0.2031,1.28,0.2829,3.66666666666667,1.83333333333333,0.666666666666667,0.1458,1.5563,0.4094,0.5736,1,0,1,1,1,1,1,1,0,1178,1,0.9747,0.1224,0.2229,9.9409
"4363",38008505,117,603.548,2.30724187653907,1.0478,1.1034,-0.6873,3.66666666666667,3.66666666666667,0.533333333333333,-0.4438,-0.7446,0.9799,0.1016,1,0,1,1,1,1,1,1,0,1178,1,0.9747,0.1224,0.2229,9.9409
"4364",38004282,117,569.056,0.780840323052676,0.2145,0.7591,0.8934,4.58333333333333,5.5,0.666666666666667,1.0938,2.4511,0.4631,1.0016,1,0,1,1,1,1,1,1,0,1178,1,0.9747,0.1224,0.2229,9.9409
"4365",38017111,117,599.249,2.23115343342405,2.1655,1.852,-2.4162,7.33333333333333,7.33333333333333,0.666666666666667,0.5094,1.225,1.8543,-0.0345,1,0,1,1,1,1,1,1,0,1178,1,0.9747,0.1224,0.2229,9.9409
"4366",38008093,117,509.806,1.38140556225205,0.7777,0.7717,-1.3861,3.66666666666667,5.5,0.666666666666667,0.5094,0.5305,1.8543,1.7184,1,0,1,1,1,1,1,1,0,1178,1,0.9747,0.1224,0.2229,9.9409
"4367",38006583,117,506.569,-1.31369763133131,-0.831,-1.7749,-1.4259,3.66666666666667,3.66666666666667,0.666666666666667,-0.5648,-0.5052,-0.2006,-0.0374,1,0,0,1,1,0,1,0,0,1178,1,0.9747,0.1224,0.2229,9.9409
"4368",38001993,117,449.438,-0.367365168160902,-0.2107,-1.3619,-1.6454,3.66666666666667,3.66666666666667,0.666666666666667,0.1902,-0.3744,-0.2908,1.7184,1,0,0,1,0,1,0,1,0,1178,1,0.9747,0.1224,0.2229,9.9409
"4369",38011223,117,516.881,-0.126184457327679,0.6062,0.191,0.1628,5.5,4.58333333333333,0.666666666666667,0.3639,0.7985,-0.544,0.6007,1,0,1,1,0,1,0,0,0,1178,1,0.9747,0.1224,0.2229,9.9409
"4372",38008444,117,579.844,-0.726188158201482,-0.5975,0.7778,-0.2683,3.66666666666667,5.5,0.666666666666667,-1.4458,-0.2431,-0.2776,1.3538,0,0,1,0,1,1,0,1,0,1178,1,0.9747,0.1224,0.2229,9.9409
"4373",38018662,117,628.646,-0.657259328737505,-0.4945,0.5892,0.2884,3.66666666666667,5.5,0.666666666666667,-0.8208,0.4913,-0.7662,0.8425,1,0,1,1,1,1,0,1,0,1178,1,0.9747,0.1224,0.2229,9.9409
"4374",38014541,117,535.838,-0.209572898675138,-0.222,0.0948,0.0039,3.66666666666667,5.5,0.666666666666667,1.6903,0.5689,0.8101,-0.8398,1,1,0,1,1,1,1,1,0,1178,1,0.9747,0.1224,0.2229,9.9409
"4375",38002313,118,512.807,2.80673021713547,2.1655,1.5414,1.1892,4.58333333333333,3.66666666666667,0.383333333333333,2.1635,1.0609,0.8598,2.5493,0,0,1,0,1,1,0,1,0,1058,0,0.92,0.1933,0.6298,14.1067
"4376",38003291,118,556.048,0.396888492942744,0.3744,1.0305,1.3751,4.58333333333333,3.66666666666667,0.383333333333333,0.5094,0.6496,-0.7662,1.4394,1,0,1,1,1,1,1,1,0,1058,0,0.92,0.1933,0.6298,14.1067
"4377",38010486,118,516.352,0.12412125129609,-0.1201,1.0417,0.0039,4.58333333333333,3.66666666666667,0.383333333333333,-0.9419,-0.0369,0.4631,0.7993,0,0,1,1,1,1,1,1,0,1058,0,0.92,0.1933,0.6298,14.1067
"4378",38008227,118,603.994,-0.20592289955892,0.3744,1.0173,-0.3506,4.58333333333333,3.66666666666667,0.383333333333333,0.125,0.438,0.1111,1.0016,0,0,1,0,1,1,1,1,0,1058,0,0.92,0.1933,0.6298,14.1067
"4379",38013138,118,641.974,0.464553861174183,0.7777,1.3788,0.0039,5,4,0.416666666666667,0.5094,-0.2704,0.1609,1.3578,0,0,1,0,1,1,0,1,0,1058,0,0.92,0.1933,0.6298,14.1067
"4380",38013992,118,622.639,0.363898116315382,2.1655,0.4929,0.8934,4.58333333333333,3.66666666666667,0.383333333333333,0.5094,1.4315,-0.7662,0.5209,0,1,0,0,1,1,1,1,0,1058,0,0.92,0.1933,0.6298,14.1067
"4381",38004012,118,691.606,1.90686505040616,2.1655,1.4885,0.0039,4.58333333333333,3.66666666666667,0.666666666666667,2.1635,1.4741,1.8543,0.7993,0,0,1,0,1,1,0,1,0,1058,0,0.92,0.1933,0.6298,14.1067
"4382",38005384,118,645.482,0.501755775243336,-0.3331,1.2026,-0.3506,4.58333333333333,3.66666666666667,0.666666666666667,0.5094,0.2913,-0.61,1.4098,0,0,1,0,1,1,0,1,0,1058,0,0.92,0.1933,0.6298,14.1067
"4383",38017877,118,492.076,1.63522088541065,2.1655,1.3754,0.2884,4.58333333333333,3.66666666666667,0.383333333333333,0.0992,0.4913,-2.1786,0.3265,0,0,1,0,1,1,0,1,0,1058,0,0.92,0.1933,0.6298,14.1067
"4384",38002052,118,556.353,0.623188438148305,0.2737,1.2757,0.4046,4.58333333333333,4.58333333333333,0.383333333333333,0.5094,1.0258,-1.4246,0.0031,0,0,1,1,1,1,0,0,0,1058,0,0.92,0.1933,0.6298,14.1067
"4385",38017603,118,718.365,0.378217343617471,2.1655,1.1702,0.0039,5,5,0.416666666666667,-0.4049,0.228,-0.4363,0.1441,0,0,1,0,1,1,1,1,0,1058,0,0.92,0.1933,0.6298,14.1067
"4386",38013433,118,437.147,0.950003743631275,0.4793,0.2661,0.0039,5,4,0.416666666666667,0.5094,0.324,-0.1651,0.5209,1,0,1,0,1,1,0,1,0,1058,0,0.92,0.1933,0.6298,14.1067
"4387",38013590,118,583.105,-0.808453522897797,0.2145,-0.0689,1.3818,4.58333333333333,3.66666666666667,0.383333333333333,2.1635,1.4193,-0.9207,0.1441,1,0,1,1,0,0,1,0,0,1058,0,0.92,0.1933,0.6298,14.1067
"4388",38007652,118,549.172,0.0881827984594747,0.0045,1.177,0.8033,5,4,0.416666666666667,-2.1154,-0.1239,1.8543,-0.0345,1,0,1,1,1,1,1,1,0,1058,0,0.92,0.1933,0.6298,14.1067
"4389",38009352,118,684.376,-0.372278628509658,-0.4343,0.2299,-0.7439,4.58333333333333,3.66666666666667,0.383333333333333,0.5094,0.8721,-0.3344,-0.5306,1,0,1,1,1,1,0,1,0,1058,0,0.92,0.1933,0.6298,14.1067
"4390",38018719,118,725.411,0.713174954821236,0.1508,0.5637,0.6605,5,4,0.583333333333333,-0.1496,-0.6723,-0.7315,0.206,1,1,0,1,1,1,1,1,0,1058,0,0.92,0.1933,0.6298,14.1067
"4391",38012838,118,621.051,1.29127866099773,2.1655,1.4506,0.0039,5,4,0.583333333333333,1.6313,2.4511,1.0385,0.5209,1,0,1,0,1,1,0,1,0,1058,0,0.92,0.1933,0.6298,14.1067
"4392",38004392,118,541.762,0.532359613987016,0.7777,0.694,1.3751,4.58333333333333,3.66666666666667,0.383333333333333,1.6903,-0.1239,0.9799,-0.1231,1,0,1,0,1,1,0,1,0,1058,0,0.92,0.1933,0.6298,14.1067
"4393",38012124,118,760.756,0.493753854103933,0.6093,1.2831,0.2829,5,4,0.416666666666667,-0.2121,0.586,0.4631,-0.2729,1,0,1,1,1,1,0,1,0,1058,0,0.92,0.1933,0.6298,14.1067
"4394",38006298,118,588.526,-0.689267013295116,-0.0652,0.9321,-0.1502,5,4,0.416666666666667,0.8225,1.225,-1.3753,0.2092,1,0,1,0,1,0,0,1,0,1058,0,0.92,0.1933,0.6298,14.1067
"4395",38016038,118,672.778,-0.0533248595846978,0.7777,1.2226,1.1892,4.58333333333333,3.66666666666667,0.666666666666667,0.5094,1.3588,-0.8771,0.219,1,0,1,0,1,1,0,1,0,1058,0,0.92,0.1933,0.6298,14.1067
"4396",38001212,118,587.79,0.769469171959841,0.6062,1.2727,-0.2683,4.58333333333333,3.66666666666667,0.383333333333333,0.5094,0.3315,-0.4849,-0.308,1,0,1,0,1,1,1,1,0,1058,0,0.92,0.1933,0.6298,14.1067
"4397",38009542,118,605.6,1.00896526781635,2.1655,1.1928,0.8351,4.58333333333333,3.66666666666667,0.383333333333333,1.3058,1.2664,-0.2111,-1.0535,1,0,1,0,1,1,1,0,0,1058,0,0.92,0.1933,0.6298,14.1067
"4398",38018722,118,640.963,1.46675938773901,1.0478,1.6,0.0039,4.58333333333333,3.66666666666667,0.383333333333333,-2.1154,-0.3744,-0.4495,-1.4251,1,0,1,1,1,1,0,1,0,1058,0,0.92,0.1933,0.6298,14.1067
"4399",38015029,118,575.427,-0.126886380234645,0.6093,0.6867,0.0039,5,4,0.416666666666667,-1.5148,0.3643,-0.1446,-0.0436,1,0,1,0,1,1,1,0,0,1058,0,0.92,0.1933,0.6298,14.1067
"4401",38012164,118,672.156,1.51154206920339,2.1655,1.5084,0.5616,5,5,0.416666666666667,1.0501,0.7991,-0.1756,-0.7508,1,0,1,1,1,1,0,0,0,1058,0,0.92,0.1933,0.6298,14.1067
"4402",38007651,118,605.032,0.789263397936258,0.7777,1.2985,-0.6312,4.58333333333333,4.58333333333333,0.383333333333333,0.125,0.0795,0.6381,1.4437,1,0,1,1,1,1,1,0,0,1058,0,0.92,0.1933,0.6298,14.1067
"4403",38001831,118,720.738,2.5019552909312,2.1655,1.7002,0.5252,4,4,0.583333333333333,1.6681,-0.1255,-0.4954,0.5209,0,0,1,0,1,1,0,1,0,1058,0,0.92,0.1933,0.6298,14.1067
"4405",38004931,119,371.924,-2.28122816629206,-0.4343,-0.3732,0.3527,2,4,0.416666666666667,-0.1522,-0.5234,-0.8771,0.6758,0,0,1,0,0,1,1,1,0,287,1,0.5176,0.0824,-0.4345,6.7529
"4406",38006861,119,349.03,-0.614020877668453,-0.6174,-0.2383,-0.7211,2,4,0.2,0.125,-2.4981,-0.8771,0.2092,0,1,0,0,1,1,0,0,0,287,1,0.5176,0.0824,-0.4345,6.7529
"4415",38012789,119,380.545,-1.08402845617231,-0.7039,-0.9379,-0.8747,2,3,0.2,0.5094,-0.5234,0.1111,-0.6844,1,1,0,0,1,1,0,0,0,287,1,0.5176,0.0824,-0.4345,6.7529
"4416",38007880,119,372.835,-0.808032369153618,-1.6287,-1.3533,0.0039,3,5,0.2,-1.2874,-1.6546,-0.4849,-0.6871,1,0,0,1,1,1,1,1,0,287,1,0.5176,0.0824,-0.4345,6.7529
"4417",38012490,119,392.692,-0.479532448693932,0.0433,-1.3499,0.6605,3,3,0.2,-0.1379,-0.8083,-1.6406,-0.0345,1,0,0,1,1,1,0,1,0,287,1,0.5176,0.0824,-0.4345,6.7529
"4418",38002141,119,437.578,-0.024405635817734,-0.4365,-0.5179,-0.5803,4,6,0.2,2.1635,1.0787,0.1717,1.1199,1,1,0,1,1,1,0,1,0,287,1,0.5176,0.0824,-0.4345,6.7529
"4419",38002005,119,344.651,0.165113549062854,0.1508,0.7012,-0.3506,3,4,0.2,-0.4071,-0.0529,-0.8133,0.5209,1,0,1,1,1,1,1,1,0,287,1,0.5176,0.0824,-0.4345,6.7529
"4420",38015710,119,333.345,-1.59629179367547,-1.6287,-1.6629,-0.6647,3,3,0.2,1.1385,-0.2693,-1.0701,0.4752,1,0,0,1,1,1,0,0,0,287,1,0.5176,0.0824,-0.4345,6.7529
"4421",38010851,119,559.143,0.245273145038273,-0.4343,0.1312,-1.265,3,4,0.2,0.8462,1.2854,0.3758,-0.2039,1,1,0,0,1,1,0,1,0,287,1,0.5176,0.0824,-0.4345,6.7529
"4422",38012848,119,389.295,0.292442364386331,0.2834,-0.3523,0.0039,2,3,0.2,0.5094,0.8148,0.8598,1.8135,0,1,0,0,0,1,1,1,0,287,1,0.5176,0.0824,-0.4345,6.7529
"4423",38011412,119,486.431,-0.27457095986011,1.0478,-0.7074,-1.3831,3,3,0.2,-0.197,0.1123,-0.8671,0.1312,0,1,0,0,1,1,0,0,0,287,1,0.5176,0.0824,-0.4345,6.7529
"4424",38011275,119,385.198,-0.94490733601182,-0.2818,-0.8829,-2.4162,2,2,0.2,-0.8208,0.5305,0.4631,0.7993,1,1,0,1,1,1,1,1,0,287,1,0.5176,0.0824,-0.4345,6.7529
"4425",38014388,119,402.592,-0.970176560662565,0.1157,-0.8275,-2.4162,2,2,0.2,-0.8208,0.5305,0.4631,1.0016,1,1,0,1,1,1,1,1,0,287,1,0.5176,0.0824,-0.4345,6.7529
"4426",38008779,119,566.91,-0.968211176523063,-0.9969,-1.0956,-1.0005,3,2,0.2,0.5094,1.225,-0.7662,-0.308,1,1,0,1,1,1,1,1,0,287,1,0.5176,0.0824,-0.4345,6.7529
"4427",38018590,119,473.758,1.01331718983953,0.3744,-0.1636,-1.2972,2,3,0.866666666666667,-0.3928,0.685,0.9799,-2.505,1,1,0,1,1,1,0,0,0,287,1,0.5176,0.0824,-0.4345,6.7529
"4428",38005927,119,420.64,-0.509434364530647,-0.831,-0.1903,-1.3831,3,5,0.2,0.0992,-0.1119,0.1353,0.6007,1,1,0,1,1,1,0,0,0,287,1,0.5176,0.0824,-0.4345,6.7529
"4429",38013136,119,477.723,-0.996568861964455,-0.7039,-0.0554,-1.0005,3,3,0.2,-0.5626,-0.352,-0.2006,-0.0746,1,0,1,1,1,1,0,1,0,287,1,0.5176,0.0824,-0.4345,6.7529
"4430",38010351,119,475.66,-1.41210722288782,-0.4365,-0.3469,-2.4162,3,5,0.2,0.5094,0.4822,-0.1651,-0.308,1,0,1,1,1,1,0,1,0,287,1,0.5176,0.0824,-0.4345,6.7529
"4431",38009554,119,411.518,-2.92039916537451,-0.9969,-2.1132,1.1892,2,2,0.2,-0.4071,-0.2052,-0.8284,1.7952,0,0,0,0,0,1,1,0,0,287,1,0.5176,0.0824,-0.4345,6.7529
"4432",38006713,119,348.769,-0.814209290734911,-0.6174,-0.2908,0.0039,2,4,0.2,0.0992,0.9736,-0.2111,1.2918,1,1,0,0,1,1,1,1,0,287,1,0.5176,0.0824,-0.4345,6.7529
"4434",38009831,120,268.749,0.155286628365342,0.3744,-0.9358,0.0039,3,4,0.416666666666667,-0.8208,-2.4981,0.4239,-2.505,1,0,0,1,1,1,1,1,0,1244,0,1,0.4526,0.2229,13.0947
"4435",38010356,120,510.428,-0.171809446280414,-0.356,-0.0193,-1.235,3,5,0.416666666666667,0.0388,-0.1991,0.1717,0.4065,0,1,0,1,1,1,0,1,0,1244,0,1,0.4526,0.2229,13.0947
"4436",38012632,120,431.836,1.09347678581495,0.7777,1.5021,-1.0005,3,4,0.416666666666667,-1.1478,0.0714,-1.0351,-0.0345,0,0,1,1,1,1,1,1,0,1244,0,1,0.4526,0.2229,13.0947
"4437",38004945,120,379.183,0.763292250378548,0.6093,0.2399,1.2422,3,4,0.416666666666667,0.0992,0.5305,-0.4363,1.8135,0,0,1,0,1,1,1,1,0,1244,0,1,0.4526,0.2229,13.0947
"4438",38013850,120,515.95,1.74261509017631,1.0478,1.6723,-1.0005,2,4,0.416666666666667,0.125,0.0841,0.1514,0.7721,0,0,1,0,1,1,1,1,0,1244,0,1,0.4526,0.2229,13.0947
"4439",38005147,120,408.77,0.254117373666034,0.6093,-0.228,1.1892,3,4,0.416666666666667,0.5094,0.7736,-0.4363,0.3366,0,0,0,1,1,0,1,1,0,1244,0,1,0.4526,0.2229,13.0947
"4441",38007332,120,382.908,0.137878940272607,0.3744,-0.5994,-0.2714,3,9,0.416666666666667,0.042,0.5305,-0.7662,0.1837,0,1,0,1,1,1,1,1,0,1244,0,1,0.4526,0.2229,13.0947
"4442",38013331,120,446.357,-1.2190784234724,-0.1661,-0.7139,0.6605,2.25,4.5,0.316666666666667,-0.8208,-0.1178,-0.4363,0.3964,0,1,0,0,1,1,1,1,0,1244,0,1,0.4526,0.2229,13.0947
"4443",38016079,120,369.049,-0.424922846532044,-0.4504,-0.1951,0.2884,3,6,0.416666666666667,-0.3772,-0.1311,0.5479,0.5209,0,0,1,1,1,0,1,1,0,1244,0,1,0.4526,0.2229,13.0947
"4444",38006168,120,474.918,0.174098162272008,0.0636,0.8916,1.3185,5,4,0.416666666666667,-1.0796,0.4913,0.2915,-0.0465,0,0,1,0,1,1,0,1,0,1244,0,1,0.4526,0.2229,13.0947
"4446",38004142,120,542.347,0.538817304731095,0.3941,1.1296,0.3363,4,7,0.716666666666667,1.0323,0.201,0.1609,1.6558,0,0,1,1,1,1,1,1,0,1244,0,1,0.4526,0.2229,13.0947
"4448",38004189,120,568.524,0.437319252383936,0.3941,-0.1368,0.2299,3,4,0.416666666666667,2.1635,1.6345,-1.2991,-0.3386,1,1,0,1,1,1,1,1,0,1244,0,1,0.4526,0.2229,13.0947
"4449",38000601,120,503.383,-0.521788207693233,-0.2031,-0.3568,0.2884,2.75,5.5,0.383333333333333,-0.9082,-0.2481,-0.5204,-1.5176,1,1,0,1,1,1,1,0,0,1244,0,1,0.4526,0.2229,13.0947
"4451",38006307,120,459.998,1.39305748250767,2.1655,1.3534,-0.0454,5,4,0.416666666666667,0.5553,1.4193,-0.1651,-0.6221,1,0,1,1,1,1,1,1,0,1244,0,1,0.4526,0.2229,13.0947
"4453",38002975,120,455.199,-0.868678508315406,0.6062,0.4389,-0.1458,4,4,0.716666666666667,1.6403,0.7048,-0.1651,0.4752,1,1,0,1,1,1,0,1,0,1244,0,1,0.4526,0.2229,13.0947
"4455",38017678,120,532.133,-1.0781323037538,-0.356,-0.4715,1.1892,4,7,0.716666666666667,1.3508,1.2381,0.4094,0.7291,1,0,1,1,1,1,1,1,0,1244,0,1,0.4526,0.2229,13.0947
"4456",38006951,120,486.546,1.05585371800162,0.7777,0.6947,-0.6873,2,4,0.416666666666667,-2.1154,-2.4981,-0.2006,1.0496,0,1,0,0,1,1,1,1,0,1244,0,1,0.4526,0.2229,13.0947
"4457",38016035,120,549.313,-0.89577273252426,-0.7039,-0.8494,0.0039,7,4,0.583333333333333,0.5094,-0.0369,0.705,2.5493,0,1,0,0,1,1,1,1,0,1244,0,1,0.4526,0.2229,13.0947
"4458",38001041,120,531.661,0.241482761340662,0.7777,0.2046,0.5952,4,4,0.583333333333333,0.5094,1.7297,1.8543,0.5306,1,0,1,0,1,1,1,1,0,1244,0,1,0.4526,0.2229,13.0947
"4459",38006826,120,515.488,1.43840170229762,0.7777,1.6339,0.4046,4,4,0.866666666666667,1.6403,0.6584,-0.2803,-0.7236,1,0,1,1,1,1,1,1,0,1244,0,1,0.4526,0.2229,13.0947
"4460",38009866,120,385.289,1.91795543233621,1.0478,0.6442,-0.7185,8.75,5.25,0.65,-0.197,2.4511,-0.1651,1.3418,1,0,1,1,1,0,1,1,0,1244,0,1,0.4526,0.2229,13.0947
"4503",38000641,121,260.825,-0.64448433183074,-0.1661,-0.7216,0.3351,4,6,0.416666666666667,0.0992,0.4913,0.8598,1.0051,0,1,0,1,0,1,0,1,0,1125,0,0.3696,0.0696,0.2911,9.7826
"4504",38003825,121,413.044,-0.777849684154117,-0.2598,-1.9384,-0.0454,4,10,0.416666666666667,-0.119,-0.5157,0.1246,0.0752,0,0,0,1,1,1,1,0,0,1125,0,0.3696,0.0696,0.2911,9.7826
"4505",38018004,121,335.839,-3.05797605513968,-1.6287,-1.354,0.4493,5,4,0.416666666666667,1.3859,0.5353,1.3961,1.1311,0,1,0,0,0,1,1,1,0,1125,0,0.3696,0.0696,0.2911,9.7826
"4507",38000296,121,396.047,-1.95932632115784,-0.356,-0.6588,0.0039,5.5,7.33333333333333,0.533333333333333,0.0992,-0.1239,-0.7662,-0.7209,1,0,1,0,0,1,0,0,0,1125,0,0.3696,0.0696,0.2911,9.7826
"4508",38013912,121,392.605,-2.34566468915146,-0.7273,-2.3336,0.4541,3,10,0.583333333333333,-0.576,-0.2052,0.1111,0.8425,1,0,0,0,0,1,1,1,0,1125,0,0.3696,0.0696,0.2911,9.7826
"4509",38004434,121,379.959,-1.33236878065658,0.7777,-0.14,-0.5148,3,4,0.416666666666667,-0.9603,0.1911,0.0078,0.2092,1,0,1,1,0,0,1,1,0,1125,0,0.3696,0.0696,0.2911,9.7826
"4510",38009838,121,497.747,-1.02520731656863,-0.6174,-1.5134,-0.7766,4,6,0.416666666666667,-0.1522,0.0954,-0.1519,-0.4671,1,0,0,1,0,1,1,1,0,1125,0,0.3696,0.0696,0.2911,9.7826
"4511",38019093,121,487.537,-1.15028997858982,0.0768,0.2236,-0.107,4.58333333333333,6.41666666666667,0.383333333333333,-1.1992,0.5374,0.2861,1.1199,1,0,1,1,0,1,1,1,0,1125,0,0.3696,0.0696,0.2911,9.7826
"4512",38019833,121,436.068,0.524919231173186,0.6919,0.5351,-0.3506,5.5,4.58333333333333,0.383333333333333,0.5094,0.9485,0.6611,0.6007,1,1,0,1,0,1,1,1,0,1125,0,0.3696,0.0696,0.2911,9.7826
"4513",38013373,121,434.112,-0.939291952756099,-0.4343,-0.7988,0.5529,7,10,0.866666666666667,-0.1589,0.6566,0.8748,1.4098,1,1,0,1,0,1,1,1,0,1125,0,0.3696,0.0696,0.2911,9.7826
"4517",38007352,122,441.159,-0.144574837490166,0.6093,-0.0535,0.0039,0.833333333333333,4.16666666666667,0.5,-0.395,-0.0369,-0.8771,0.6007,0,1,0,0,1,1,1,1,0,306,1,0.7792,0.1299,1.0383,7.9481
"4519",38008934,122,405.964,-0.252951734325584,0.1157,-1.3319,-1.6054,4,5,0.416666666666667,-1.4333,-0.2865,-0.4495,0.0367,0,0,0,0,0,1,1,1,0,306,1,0.7792,0.1299,1.0383,7.9481
"4520",38012966,122,335.539,-0.368488244812046,-0.2598,0.8921,-1.3573,4,4,0.416666666666667,-1.2615,-0.6723,-0.3158,0.3945,0,0,1,1,1,1,0,1,0,306,1,0.7792,0.1299,1.0383,7.9481
"4521",38007979,122,373.456,-1.71533791869676,-0.522,-1.9627,-1.5217,4,4,0.416666666666667,-0.8208,-0.6723,-0.7534,0.2158,0,0,0,0,1,1,1,1,0,306,1,0.7792,0.1299,1.0383,7.9481
"4524",38005658,122,426.224,-3.60716053754921,-1.2278,-2.256,-1.0563,3.33333333333333,3.33333333333333,0.35,-1.7159,-0.8903,0.1582,-0.308,0,0,0,1,0,1,0,1,0,306,1,0.7792,0.1299,1.0383,7.9481
"4525",38013589,122,483.878,1.1145344730239,1.0478,0.2079,0.2829,4,4,0.416666666666667,0.5094,0.5305,-0.4954,0.0752,0,0,1,0,1,1,1,1,0,306,1,0.7792,0.1299,1.0383,7.9481
"4526",38002691,122,382.169,0.0645981887854459,0.7777,-1.7591,-1.8465,4,6,0.416666666666667,0.5094,0.5305,0.7921,-0.4331,0,0,0,1,0,1,1,1,0,306,1,0.7792,0.1299,1.0383,7.9481
"4527",38014024,122,368.067,-0.203536361675238,-0.6174,-0.6062,-0.5803,4,4,0.416666666666667,-0.8208,0.3721,-0.1651,0.2594,0,1,0,1,1,1,1,1,0,306,1,0.7792,0.1299,1.0383,7.9481
"4528",38009174,122,181.439,-0.301103645743393,0.6334,-1.1792,0.8785,4,4,0.416666666666667,2.1635,2.4511,0.959,0.5209,0,0,0,1,0,1,1,1,0,306,1,0.7792,0.1299,1.0383,7.9481
"4529",38001206,122,331.179,-0.519682438972338,-0.4343,-0.2013,0.0039,4,4,0.416666666666667,-1.2109,-2.4981,-0.4954,0.5209,0,0,1,0,1,1,1,1,0,306,1,0.7792,0.1299,1.0383,7.9481
"4530",38019287,122,421.061,-0.465774759717415,-0.831,-0.6335,0.2829,4,4,0.416666666666667,-2.1154,-1.0724,-1.0676,0.0124,0,1,0,1,1,1,0,1,0,306,1,0.7792,0.1299,1.0383,7.9481
"4531",38007838,122,394.01,-1.05918038526575,0.2737,-0.8676,0.8934,4,4,0.716666666666667,0.5094,-0.0034,-0.7662,0.5736,0,1,0,0,1,1,0,1,0,306,1,0.7792,0.1299,1.0383,7.9481
"4532",38008294,122,398.758,-0.373261320579409,-0.831,-0.0597,0.8934,3.33333333333333,5,0.35,-0.4593,-0.2926,-0.8771,0.5209,0,0,1,0,1,1,0,1,0,306,1,0.7792,0.1299,1.0383,7.9481
"4533",38012496,122,393.421,0.0415751174369893,0.1508,-0.0303,-0.5803,5,6,0.416666666666667,1.1737,0.6098,-0.3263,0.7993,0,1,0,0,0,1,1,1,0,306,1,0.7792,0.1299,1.0383,7.9481
"4534",38017190,122,212.556,0.131000095784348,2.1655,1.2915,0.0039,4,6,0.416666666666667,-0.1369,0.0683,0.3377,-0.3108,0,0,1,1,1,0,0,0,0,306,1,0.7792,0.1299,1.0383,7.9481
"4535",38018531,122,310.739,-1.23887264944882,-0.7039,0.0237,0.8351,4,5,0.416666666666667,-0.197,0.7736,0.1111,0.3265,0,0,1,0,0,1,1,1,0,306,1,0.7792,0.1299,1.0383,7.9481
"4537",38008295,122,421.628,-1.24841880098355,-0.0971,-0.5987,1.2422,4,5,0.416666666666667,-0.8208,0.0795,1.0385,2.5493,0,0,1,0,0,1,0,1,0,306,1,0.7792,0.1299,1.0383,7.9481
"4538",38012910,122,286.127,-0.312615181417621,-0.0971,0.2662,0.8033,4,4,0.416666666666667,-0.576,0.1042,-0.2803,1.4098,0,0,1,0,1,1,1,1,0,306,1,0.7792,0.1299,1.0383,7.9481
