"","student_id","school_id","region","school_size","internet_percentage","certified_teacher_prop","sci_teacher_prop","student_hindering_behav","student_teacher_ratio","ISCED_orient","private_government","private_independent","overcrowded_classes","home_possessions","cultural_possessions","escs","disciplinari_climate","learning_time_math","learning_time_lang","learning_time_science","enjoy_science","interest_broad_science","motivat","test_anxiety","gender","education_parents_medium","education_parents_high","video_games","immigration_status","internet_social","study_before_school","study_after_school","home_edu_resources","sport_after_school","read_books","meet_friends","out_of_school_study_time_per_week","subjective_well_being","intrum_motiv_science","parent_emotional_support","pv5math","pv5read","pv5scie"
"8997",38015608,38000169,"0",638,1,0.9826,0.0581,-0.4866,7.4186,1,0,0,0,NA,0.7777,-1.0143,0.2884,4,6,0.416666666666667,1.6903,0.5686,1.8543,-1.3343,0,0,0,0,NA,1,1,1,-0.1108,"No","Yes","Yes",66,-0.5268,-1.9301,-2.5067,510.517,569.852,501.71
"8998",38015609,38000116,"0",888,1,0.9528,0.3701,0.3622,13.9843,0,0,0,0,NA,0.3005,0.9496,1.1892,5,4,0.583333333333333,0.5094,0.8104,0.2296,0.2158,1,0,1,1,1,1,0,1,1.1563,"Yes","No","Yes",31,0.6642,1.7359,0.7454,643.354,560.966,599.182
"8999",38015610,38000132,"TrentinoAA",886,1,0.7172,0.2459,0.6298,7.2623,0,0,0,0,NA,-0.4365,-0.7535,0.4046,2.5,4.16666666666667,0.35,-0.1704,0.228,-0.4954,0.1409,0,1,0,0,1,1,0,1,-1.0509,"Yes","Yes","Yes",NA,-0.3259,-0.494,NA,469.812,507.212,463.724
"9000",38015611,38000216,"Lombardia",323,1,0.7257,0.2301,-0.878,5.7168,1,0,0,0,NA,-0.1892,-0.2148,-0.0559,4,7,0.416666666666667,0.5094,0.5305,-0.1651,0.206,1,1,0,1,1,1,0,0,1.1563,"Yes","Yes","No",NA,-0.5753,0.3708,-1.9501,349.333,397.064,364.526
"9001",38015612,38000050,"TrentinoAA",651,1,1,0.1034,1.1432,14.9655,0,0,0,0,NA,2.1655,0.8306,-1.2459,2.5,3.33333333333333,0.5,NA,NA,-0.7764,0.6571,0,0,1,0,1,1,1,1,-0.1108,"Yes","No","Yes",16,0.5423,-0.0401,0.7454,412.041,472.453,440.433
"9002",38015613,38000101,"0",441,1,1,0.1354,1.3107,9.1875,0,0,0,0,NA,-0.7039,0.4745,NA,4.58333333333333,10.0833333333333,0.533333333333333,0.042,0.2719,-0.1624,-0.6871,1,0,1,1,1,NA,0,0,0.0321,"No","No","No",11,-0.1844,-0.2714,-1.8389,421.249,479.404,409.037
"9003",38015616,38000093,"Campania",590,1,1,0.38,0.2229,11.8,0,0,0,0,NA,0.3005,-0.0104,0.0924,5,4,0.416666666666667,0.6192,0.6584,0.4631,0.8999,0,1,0,1,1,1,1,1,1.1563,"No","Yes","Yes",35,-0.5064,1.356,0.7454,497.148,527.845,479.131
"9004",38015620,38000071,"Campania",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-0.6174,-1.5588,-0.8504,4,4,0.416666666666667,-1.4885,0.244,0.1665,1.0832,0,0,0,0,1,1,0,0,0.0659,"No","No","Yes",17,-1.0672,-1.9301,-1.0369,412.349,361.291,361.327
"9005",38015621,38000212,"Campania",2013,1,1,0.2152,0.6298,13.3311,0,0,0,1,NA,1.0478,0.962,0.7001,2.5,4.16666666666667,0.35,0.5094,0.2009,-0.7764,0.4785,0,0,1,0,1,0,0,0,1.1563,"No","No","Yes",17,0.1516,-0.7778,0.7454,627.853,694.548,640.869
"9006",38015623,38000241,"0",649,1,1,0.1923,0.6925,12.4808,0,0,0,0,NA,-0.2951,-1.5212,0.9337,3,4,0.416666666666667,0.0992,-0.0171,-0.2803,0.9874,0,0,0,0,1,1,1,1,0.1927,"Yes","Yes","Yes",20,-1.1407,-0.3438,NA,568.546,546.297,521.964
"9007",38015624,38000142,"TrentinoAA",1208,1,0.7562,0.1802,2.0826,8.5371,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488.676,461.988,509.798
"9008",38015626,38000496,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.0045,-0.2565,1.8048,3.33333333333333,3.33333333333333,0.35,NA,0.7121,-0.3317,1.4226,0,0,1,1,1,1,1,1,1.1563,"Yes","Yes","Yes",NA,-0.378,NA,-0.015,467.889,567.641,505.877
"9009",38015627,38000295,"TrentinoAA",1100,1,0.7282,0.2864,0.617,10.6796,0,0,0,0,NA,-0.831,-0.4365,1.1892,3.33333333333333,4.16666666666667,0.35,-0.3928,0.6098,-0.7662,0.1441,0,1,0,0,1,1,0,1,-0.1108,"Yes","No","Yes",17,0.6642,-0.2874,-1.8389,495.078,492.316,438.533
"9010",38015628,38000079,"Lombardia",1757,1,0.7608,0.7285,1.7822,9.4462,1,0,0,0,NA,0.3005,-0.7131,-0.4858,4,6,0.416666666666667,0.5094,0.1379,0.4631,0.0367,1,1,0,0,1,1,0,1,1.1563,"Yes","No","Yes",5,0.3462,0.3708,-0.9094,465.903,466.107,456.218
"9011",38015630,38000402,"Lombardia",484,1,0.9434,0.1698,-1.0856,18.2642,0,0,1,0,NA,1.0478,-0.1087,1.0438,2.75,3.66666666666667,0.383333333333333,-0.1808,0.1911,-1.4136,1.1199,0,1,0,1,1,1,0,1,-0.1108,"Yes","Yes","Yes",34,0.6642,0.3708,0.7454,576.908,616.516,564.617
"9012",38015631,38000480,"Campania",1070,1,0.8862,0.0976,-0.6066,8.6992,1,0,0,0,NA,0.6093,-0.5887,-0.5775,4,6,0.416666666666667,NA,NA,0.2805,1.1924,0,1,0,NA,1,1,0,1,-0.7026,"Yes","Yes","Yes",NA,-0.9559,NA,NA,522.51,570.046,521.871
"9013",38015633,38000204,"0",1192,1,0.9247,0.2742,1.8402,12.8172,0,0,0,0,NA,-0.1892,0.1034,1.0438,5,4,0.416666666666667,-0.1379,-0.3187,-0.2315,0.7186,0,1,0,0,1,1,1,1,-0.1108,"Yes","No","Yes",43,-0.0275,0.8545,-0.4096,694.929,548.003,609.141
"9014",38015635,38000152,"TrentinoAA",240,1,1,0.1636,1.9769,4.3636,1,0,0,0,NA,0.7777,-0.4456,0.6605,3.33333333333333,3.33333333333333,0.35,2.1635,0.438,-0.4954,-0.8801,0,1,0,0,1,1,1,1,1.1563,"Yes","Yes","Yes",43,1.0269,1.7359,0.7454,545.353,624.269,580.619
"9015",38015636,38000175,"TrentinoAA",85,1,0.6829,0.1707,0.9276,4.1463,1,0,0,0,NA,2.1655,1.4028,-0.5436,5.5,3.66666666666667,0.933333333333333,2.1635,1.0671,0.2296,2.5493,1,0,1,1,1,1,0,1,-0.1108,"No","Yes","Yes",17,-0.9309,1.356,-0.4195,562.905,513.125,521.304
"9016",38015637,38000262,"TrentinoAA",275,1,0.6883,0.0519,1.8402,7.1429,1,0,0,0,NA,0.7777,-0.4047,0.3949,4.16666666666667,4.16666666666667,0.633333333333333,-2.1154,-0.3744,0.0437,1.4987,0,1,0,1,1,1,0,1,1.1563,"Yes","Yes","Yes",19,-0.0621,-1.9301,-0.5704,439.194,459.648,420.004
"9017",38015638,38000074,"Lombardia",822,1,0.7753,0.0899,0.2911,9.236,1,0,0,0,NA,0.2834,-0.6257,-0.4266,6,6,0.416666666666667,-0.4219,0.6584,-0.37,-0.0997,1,1,0,1,1,1,0,1,1.1563,"No","No","Yes",11,-0.0774,1.0728,-0.5155,518.966,460.895,519.742
"9018",38015639,38000084,"TrentinoAA",1012,1,0.7609,0.1522,0.6298,44,0,0,0,0,NA,-0.1892,0.8241,-0.3506,4.16666666666667,4.16666666666667,0.633333333333333,0.5094,-0.0801,-0.1651,-0.0345,0,0,1,0,1,1,1,1,0.0321,"Yes","No","Yes",7,-0.6334,0.0125,-0.5704,492.783,559.687,550.485
"9019",38015643,38000453,"TrentinoAA",NA,NA,NA,NA,-0.0467,NA,1,0,0,0,NA,-0.7039,0.2978,0.0039,4.16666666666667,4.16666666666667,0.35,0.8061,NA,-0.4495,-0.5306,1,0,1,NA,1,0,1,1,-0.1108,"No","Yes","No",1,1.398,0.0125,-0.5704,564.197,566.439,560.239
"9020",38015644,38000036,"Campania",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.3941,0.4017,0.9383,5,4,0.416666666666667,0.5094,0.438,0.2296,2.5493,1,0,1,0,1,1,1,1,1.1563,"Yes","Yes","Yes",NA,-0.2354,-0.3202,NA,430.367,466.919,445.097
"9021",38015646,38000342,"0",1053,1,0.8742,0.1854,0.5711,13.947,0,0,0,1,NA,0.6093,0.3817,1.0438,3.66666666666667,3.66666666666667,0.533333333333333,-0.1945,0.7736,0.4631,1.4098,0,1,0,0,1,1,0,1,1.1563,"No","No","Yes",12,-1.2158,0.3708,-0.4195,634.701,612.12,585.177
"9022",38015649,38000425,"0",92,1,1,0.2273,1.3253,2.7879,0,0,0,1,NA,0.2162,1.3412,0.5529,5,4,0.416666666666667,0.0992,-0.5297,-1.6866,1.5125,0,0,1,0,1,1,1,1,1.1563,"Yes","No","Yes",28,-0.5064,0.3708,0.7454,470.916,477.907,475.282
"9023",38015650,38000294,"0",608,1,0.7554,0.3525,1.4523,8.7482,1,0,0,0,NA,0.1919,0.1972,-2.4162,3.66666666666667,5.5,0.666666666666667,0.1458,0.9248,-0.896,-0.0538,1,0,1,1,1,1,0,0,-0.7218,"Yes","Yes","Yes",23,0.095,0.3708,0.1104,435.729,532.882,471.212
"9024",38015651,38000368,"0",1543,1,0.8,0.371,0.8718,8.9449,1,0,0,0,NA,2.1655,1.2458,0.8934,3.66666666666667,3.66666666666667,1.5,0.0992,0.3643,-0.1651,1.0016,1,0,1,0,1,1,0,1,-0.1108,"Yes","Yes","Yes",32,-0.5753,1.2817,0.7454,638.31,538.51,570.897
"9025",38015652,38000031,"0",708,1,0.7974,0.2026,0.9233,9.2549,1,0,0,0,NA,2.1655,-0.0219,-0.5436,4,6,0.416666666666667,0.0992,0.7736,-0.8771,1.0016,0,1,0,0,1,1,1,1,-0.1108,"Yes","Yes","Yes",38,0.5423,-0.3035,NA,527.503,498.993,496.514
"9026",38015654,38000431,"TrentinoAA",279,1,0.3766,0.1948,1.1957,7.2468,1,0,0,0,NA,-0.2818,-0.896,0.0039,3.33333333333333,3.33333333333333,1.16666666666667,2.1635,1.3674,1.3961,-1.6189,1,1,0,1,1,1,0,1,-0.1108,"Yes","Yes","No",33,0.3113,-0.7778,NA,599.873,521.855,613.046
"9027",38015655,38000359,"Lombardia",1180,1,0.915,0.25,1.2432,11.8,1,0,0,0,NA,0.7777,1.5104,NA,3.66666666666667,3.66666666666667,0.383333333333333,-0.8208,0.1123,-0.1651,0.2594,1,0,1,1,1,1,1,0,1.1563,"No","No","Yes",7,-0.6837,-0.7778,-0.5704,592.26,456.389,525.793
"9028",38015656,38000370,"TrentinoAA",161,1,0.5952,0.1905,-0.1073,3.8333,0,0,0,0,NA,0.5025,0.0919,-0.8747,2.5,3.33333333333333,0.35,-1.5016,0.5305,-1.4427,-0.5455,0,1,0,0,1,1,0,1,0.1927,"No","No","Yes",3,0.5423,-0.7778,-0.0918,421.204,422.923,362.158
"9029",38015659,38000109,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-0.222,-1.5078,0.1017,2,3,0.0166666666666667,NA,NA,-1.471,-2.505,0,0,0,1,1,1,1,1,-1.1375,"Yes","Yes","Yes",13,0.6642,-0.7778,0.7454,480.618,458.57,419.099
"9030",38015660,38000274,"0",864,1,0.8621,0.3103,0.6298,9.931,0,0,0,1,NA,2.1655,0.0967,0.2884,4.58333333333333,3.66666666666667,0.533333333333333,0.125,0.2719,-0.1651,-0.0345,1,1,0,1,1,1,1,1,-0.1108,"No","Yes","Yes",14,-0.604,0.3708,0.7454,638.869,621.371,560.559
"9031",38015661,38000478,"Campania",741,1,0.8291,0.3462,NA,6.3333,1,0,0,0,NA,-1.6287,-1.043,-0.4674,1.66666666666667,1.66666666666667,0.133333333333333,-0.576,-0.3744,-0.2111,0.4649,1,1,0,1,1,1,0,1,1.1563,"Yes","Yes","Yes",25,-1.2158,-0.7778,-2.3267,305.117,357.616,329.281
"9032",38015664,38000092,"0",812,0.25,0.9291,0.0472,0.6298,12.7874,1,0,0,0,NA,2.1655,-1.1108,0.0091,3.66666666666667,5.5,0.383333333333333,0.5094,0.6098,0.1111,0.6725,1,0,0,1,1,1,1,1,1.1563,"Yes","Yes","Yes",14,-0.3381,0.3708,-1.8389,515.786,519.685,582.016
"9033",38015665,38000300,"0",210,1,1,0.0811,1.0383,11.3514,0,0,0,0,NA,2.1655,0.8553,0.0039,2,4,0.416666666666667,0.8904,0.2644,-0.2908,2.5493,0,0,1,0,1,1,0,1,1.1563,"No","No","Yes",31,0.2526,0.8545,0.7454,603.106,644.337,593.178
"9034",38015666,38000086,"TrentinoAA",294,1,0.7692,0.2544,0.2229,3.4793,1,0,0,0,NA,0.0433,1.0623,-0.2296,3.33333333333333,3.33333333333333,0.5,-0.3928,0.5809,-0.9331,-0.4071,1,0,1,1,1,1,1,1,1.1563,"Yes","Yes","Yes",NA,-1.1762,0.9798,NA,497.666,385.869,493.816
"9035",38015667,38000353,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.7777,-0.4801,-2.4162,3.33333333333333,3.33333333333333,0.35,0.5094,0.1409,0.8101,0.7325,1,0,1,0,0,1,1,1,-2.1544,"Yes","No","Yes",13,-0.3381,-0.0948,-0.4096,581.069,502.827,439.368
"9036",38015668,38000341,"TrentinoAA",118,0.75,0.625,0.2,-1.2437,5.9,0,1,0,0,NA,0.5025,1.319,1.0438,3.33333333333333,3.33333333333333,0.633333333333333,0.5094,0.38,-0.4954,1.1199,0,0,1,0,1,1,0,1,-0.1108,"Yes","No","Yes",17,1.398,1.356,NA,583.017,436.396,504.044
"9037",38015669,38000016,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-0.356,-1.0128,-2.4162,3.33333333333333,3.33333333333333,0.633333333333333,0.1458,-0.1991,0.2915,2.5493,0,1,0,1,0,1,1,1,-1.0364,"Yes","No","Yes",18,0.3881,0.3708,NA,363.559,299.538,296.47
"9038",38015670,38000078,"TrentinoAA",276,1,0.9571,0.0714,0.558,7.8857,1,0,0,0,NA,-0.2107,-0.1538,0.9781,3.33333333333333,3.33333333333333,0.866666666666667,-0.8208,0.1042,-1.1296,-0.2067,0,1,0,1,1,1,0,0,-0.1108,"Yes","No","Yes",2,1.5043,-0.9922,NA,450.85,509.139,485.837
"9039",38015672,38000427,"Campania",1734,1,0.8478,0.1343,-0.9281,10.3522,1,0,0,0,NA,-1.6287,0.5358,0.8934,4.33333333333333,2.16666666666667,0.216666666666667,0.5895,1.1786,-0.2803,0.0845,1,0,1,1,1,1,1,0,-0.1108,"No","No","Yes",39,-0.4725,-0.4348,-0.3546,435.78,441.553,438.174
"9040",38015673,38000239,"Lombardia",834,1,0.7609,0.212,-0.1073,9.0652,1,0,0,0,NA,0.7777,1.2175,0.1099,3.66666666666667,3.66666666666667,1.15,-0.197,1.2221,0.1717,0.2158,1,0,1,1,1,1,1,1,1.1563,"Yes","Yes","No",32,0.2067,0.3708,0.1104,514.397,510.58,525.941
"9041",38015674,38000376,"0",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2.1655,0.8471,0.9383,4.58333333333333,4.58333333333333,0.383333333333333,0.0992,0.7736,0.2296,-0.0136,1,0,1,1,1,1,1,1,-0.1108,"Yes","Yes","Yes",35,0.0545,-0.0948,NA,580.11,628.683,605.714
"9042",38015677,38000220,"Campania",417,1,1,0.1803,1.347,13.6721,0,0,0,1,NA,2.1655,1.636,0.5529,5.5,3.66666666666667,0.383333333333333,0.5094,0.9736,1.0385,1.4394,1,0,1,1,1,1,0,1,-0.1108,"Yes","No","Yes",56,2.5915,1.7359,-0.7571,563.33,520.085,558.283
"9043",38015679,38000099,"TrentinoAA",114,1,0.2,0.16,-0.1714,9.12,0,1,0,0,NA,-0.0144,0.1479,1.3185,2.5,3.33333333333333,0.5,-2.1154,-0.5438,-1.3668,-2.505,0,1,0,1,1,1,0,0,1.1563,"Yes","No","Yes",3,-0.1314,-1.9301,NA,544.98,588.516,537.629
"9044",38015683,38000486,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.3005,-0.495,1.8837,4.16666666666667,3.33333333333333,0.633333333333333,-0.5639,1.1029,-1.1508,-2.505,1,1,0,1,1,1,0,0,1.1563,"Yes","No","Yes",4,-0.4725,-1.2836,NA,654.388,579.433,630.004
"9045",38015686,38000016,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1.0478,0.6656,0.0039,4.16666666666667,5,0.633333333333333,-0.8208,-0.4019,-0.544,-0.2702,1,0,1,1,1,1,1,1,-0.1108,"Yes","No","Yes",5,-0.4538,-0.2714,0.7454,610.672,525.491,492.74
"9046",38015688,38000291,"TrentinoAA",693,1,0.7754,0.1872,0.2857,7.4118,1,0,0,0,NA,-0.2818,0.656,-0.2176,4.16666666666667,5.83333333333333,0.35,0.2173,-0.0645,1.8543,0.5076,1,0,1,1,1,1,0,1,1.1563,"No","Yes","Yes",29,-2.2254,-0.7289,-0.9094,426.249,421.696,413.24
"9047",38015691,38000222,"Lombardia",502,1,0.9381,0.1443,0.4232,10.3505,0,0,0,0,NA,-0.9969,-1.5384,-0.829,3.66666666666667,5.5,0.383333333333333,0.5094,0.5305,1.8543,2.3195,1,0,0,1,1,1,0,1,1.1563,"Yes","No","Yes",28,-1.6448,0.3708,0.7454,423.785,441.968,402.614
"9048",38015692,38000487,"TrentinoAA",1122,1,0.8762,0.3119,0.7561,11.1089,0,0,0,0,NA,-0.0071,-0.1131,0.4541,3.33333333333333,4.16666666666667,0.633333333333333,1.6403,1.0258,0.5031,0.0536,0,1,0,1,1,1,0,1,1.1563,"No","Yes","No",33,1.5611,1.7359,NA,552.615,620.114,606.409
"9049",38015695,38000018,"TrentinoAA",480,1,0.885,0.2035,0.2229,8.4956,0,0,0,0,NA,2.1655,1.3747,0.9781,3.33333333333333,4.16666666666667,0.35,0.5094,-0.0443,-0.1756,1.0461,0,0,1,0,1,1,0,1,-0.1108,"No","Yes","Yes",35,1.0269,1.7359,0.7454,577.923,609.493,590.281
"9050",38015697,38000412,"Campania",1407,1,0.7632,0.1429,0.6298,10.5789,1,0,0,0,NA,0.3005,-0.2891,-1.0005,4,4,0.716666666666667,0.5094,0.38,-0.8771,1.0352,1,0,1,1,1,1,1,1,0.0659,"Yes","No","Yes",14,-1.0351,0.3708,-1.8389,466.457,393.016,426.833
"9051",38015698,38000014,"Campania",1109,1,NA,NA,0.6966,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8389,291.903,282.463,328.148
"9052",38015699,38000461,"TrentinoAA",564,0.8,NA,NA,NA,NA,0,0,0,0,NA,-0.831,-1.0236,1.3185,2.5,3.33333333333333,0.35,-0.4071,0.1976,-0.5643,1.1311,0,1,0,0,1,1,0,1,-0.6303,"No","No","No",NA,-0.6334,0.7648,-0.844,556.68,564.017,532.214
"9053",38015700,38000067,"Lombardia",943,1,0.942,0.3116,1.2496,13.6667,0,0,0,0,NA,2.1655,0.0163,0.6605,5,4,0.416666666666667,0.5094,1.6276,-0.2111,-1.0668,0,0,1,NA,1,1,0,1,0.0659,"Yes","Yes","Yes",23,-1.2871,0.3693,0.7454,489.713,515.362,539.662
"9054",38015701,38000466,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-0.831,-0.9856,-0.4858,2.5,2.5,0.35,-1.7159,-0.6088,-1.8679,-0.7742,1,1,0,1,1,1,1,0,-0.6303,"Yes","Yes","No",NA,0.6241,-1.9301,NA,522.555,492.458,518.072
"9055",38015703,38000230,"Lombardia",1446,1,0.9,0.185,0.8718,14.46,0,0,0,0,NA,2.1655,0.5998,NA,3,5,0.416666666666667,-0.4071,-0.8083,-0.1651,-0.7766,0,0,1,0,1,1,0,1,-0.7218,"Yes","No","Yes",5,1.5043,-0.494,-0.5704,508.225,637.451,529.094
"9056",38015710,38000190,"TrentinoAA",287,1,0.5176,0.0824,-0.4345,6.7529,1,0,0,0,NA,-1.6287,-1.6629,-0.6647,3,3,0.2,1.1385,-0.2693,-1.0701,0.4752,1,0,0,1,1,1,0,0,1.1563,"Yes","Yes","Yes",7,0.9646,-0.2714,-0.844,333.345,375.634,413.469
"9057",38015711,38000270,"0",155,1,0.9756,0.2927,-0.5311,7.561,0,0,0,0,NA,0.2145,-0.9046,0.8934,5,4,0.416666666666667,0.5094,0.1911,-0.7662,0.4065,0,1,0,NA,1,0,1,0,1.1563,"No","No","No",10,1.0269,0.3708,NA,509.379,530.31,485.93
"9058",38015712,38000339,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-1.6287,-0.5739,NA,1.83333333333333,3.66666666666667,0.0166666666666667,-2.1154,-0.9308,-1.7326,-0.8026,1,1,0,1,0,1,0,0,-0.6303,"Yes","No","Yes",NA,0.045,-1.9301,-1.8389,506.304,445.424,409.309
"9059",38015714,38000498,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.2162,0.7232,-0.5436,4,6,1,-0.395,-0.0529,-1.4136,-0.3053,1,0,1,1,1,1,1,1,-1.0509,"Yes","No","Yes",15,-0.4725,0.3708,0.1104,656.106,539.201,609.786
"9060",38015717,38000137,"0",527,1,0.8986,0.0743,0.6298,7.1216,1,0,0,0,NA,0.0768,-1.5441,-0.4209,4,4,0.416666666666667,-1.3808,-0.5732,0.5952,-0.8342,1,0,0,1,1,1,0,1,1.1563,"No","No","Yes",5,-2.4441,0.3708,-0.4096,476.379,357.213,357.497
"9061",38015718,38000204,"0",1192,1,0.9247,0.2742,1.8402,12.8172,0,0,0,0,NA,-0.356,0.6788,0.0039,4,4,0.716666666666667,-0.8208,0.33,-0.5336,-0.6871,1,0,1,1,0,1,0,1,-0.1108,"Yes","No","Yes",9,-0.2811,-0.36,-1.8389,573.288,529.353,546.807
"9062",38015721,38000017,"0",797,0.6111,0.814,0.1279,NA,9.2674,1,0,0,0,NA,-0.831,0.283,-2.4162,4.16666666666667,5.83333333333333,0.35,0.5094,-1.0606,-0.4468,0.219,1,0,1,1,1,1,0,1,-1.1119,"Yes","Yes","Yes",16,0.6642,-0.7778,NA,576.415,449.518,497.936
"9063",38015722,38000263,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2.1655,1.4922,-0.9275,3.33333333333333,3.33333333333333,1.08333333333333,-0.8208,0.1911,-0.2243,-0.4114,1,0,1,1,1,1,0,0,1.1563,"Yes","No","Yes",3,0.2015,-0.3115,-2.3326,659.907,578.589,640.401
"9064",38015724,38000389,"TrentinoAA",600,1,0.625,0.2083,1.589,5,0,0,0,0,NA,0.1508,0.2141,-0.3506,5,3.33333333333333,0.5,0.5094,0.6496,1.8543,-0.4968,1,0,1,1,1,1,1,1,1.1563,"No","Yes","Yes",35,0.6087,0.3708,0.7454,630.796,540.638,581.052
"9065",38015727,38000374,"0",308,1,0.8824,0.1647,0.6298,7.2471,0,0,0,0,NA,0.6093,-0.2011,1.8837,3,4,0.416666666666667,2.1635,0.7736,-0.8771,-0.0746,1,0,1,1,1,NA,1,1,1.1563,"Yes","Yes","Yes",28,0.5228,0.3708,NA,399.441,420.87,335.443
"9066",38015729,38000474,"Campania",1187,1,0.7828,0.0966,-0.9281,8.1862,1,0,0,0,NA,2.1655,-0.2851,0.3363,4,6,0.716666666666667,0.5094,0.1976,0.8598,1.7237,0,1,0,0,1,1,1,1,1.1563,"Yes","Yes","Yes",22,-0.3381,-0.494,-0.5057,550.429,487.254,452.778
"9067",38015730,38000248,"Lombardia",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.0433,-0.6373,-1.2459,4,4,0.416666666666667,-2.1154,-0.1991,-1.5486,-0.1565,0,1,0,0,1,1,1,1,0.0321,"No","Yes","Yes",11,0.6642,-0.7778,0.7454,661.274,591.55,643.153
"9068",38015731,38000060,"Lombardia",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-0.4343,-1.0412,-0.9281,4,4,0.416666666666667,-0.6427,-0.2052,-1.5844,-0.3231,0,1,0,1,1,1,0,0,-2.295,"No","No","Yes",NA,-0.5156,-0.7778,NA,365.075,367.482,333.679
"9069",38015732,38000487,"TrentinoAA",1122,1,0.8762,0.3119,0.7561,11.1089,0,0,0,0,NA,-0.0652,1.2117,0.0039,3.33333333333333,4.16666666666667,0.633333333333333,1.6403,0.1765,0.1246,0.7291,0,0,1,0,1,1,0,1,1.1563,"Yes","Yes","Yes",16,-1.4732,1.7359,-0.5057,715.649,639.097,722.76
"9070",38015734,38000337,"Lombardia",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-0.2818,-1.4744,-0.3843,4,6,0.416666666666667,-0.9751,0.4161,-0.8107,-0.2729,1,0,0,0,1,1,0,0,-0.1108,"No","No","Yes",8,-0.2663,-0.7778,-2.3326,571.471,492.357,492.53
"9071",38015735,38000321,"0",1108,1,0.8,0.2,0.2229,8.864,0,0,0,1,NA,0.7777,0.6212,0.4541,4,4,0.716666666666667,0.5094,0.5305,0.1111,1.0461,1,1,0,1,1,1,0,1,1.1563,"No","No","No",22,0.0248,0.3708,0.7454,476.093,386.97,428.232
"9072",38015736,38000254,"TrentinoAA",633,1,0.9171,0.0466,1.1957,6.5596,1,0,0,0,NA,1.0478,-0.6149,0.2829,3.33333333333333,4.16666666666667,0.866666666666667,-0.8045,0.1976,0.1609,-1.0445,0,1,0,1,1,1,1,1,1.1563,"Yes","Yes","Yes",21,0.2947,-0.494,0.7454,495.633,556.826,560.97
"9073",38015738,38000487,"TrentinoAA",1122,1,0.8762,0.3119,0.7561,11.1089,0,0,0,0,NA,0.7777,0.7131,0.8934,4.16666666666667,4.16666666666667,0.35,0.5094,-0.0034,-0.4495,1.7063,0,1,0,0,1,1,1,1,1.1563,"Yes","No","Yes",42,-0.3381,0.7648,NA,533.964,521.939,503.376
"9074",38015739,38000314,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-0.4343,0.3408,0.0091,3.66666666666667,3.66666666666667,0.383333333333333,-0.8208,0.6966,-0.7462,1.7184,1,0,1,NA,1,0,NA,1,1.1563,"No","No","Yes",9,0.3311,1.0978,NA,490.354,417.938,461.428
"9075",38015740,38000178,"TrentinoAA",127,1,0.2667,0.2667,-2.1182,8.4667,0,1,0,0,NA,0.0768,1.3559,0.4046,3.33333333333333,3.33333333333333,0.35,-0.6306,-0.0664,-0.8645,0.3265,0,0,1,0,1,1,1,1,1.1563,"No","Yes","Yes",35,-0.3187,0.7648,NA,333.631,328.406,331.437
"9076",38015742,38000018,"TrentinoAA",480,1,0.885,0.2035,0.2229,8.4956,0,0,0,0,NA,1.0478,1.0997,0.2117,3.33333333333333,4.16666666666667,0.35,0.0992,-0.1239,0.1609,0.4517,0,0,1,0,1,1,0,1,1.1563,"Yes","Yes","Yes",26,-0.4725,0.3708,0.7454,641.814,679.966,652.456
"9077",38015743,38000270,"0",155,1,0.9756,0.2927,-0.5311,7.561,0,0,0,0,NA,0.6062,0.1985,0.0039,4.16666666666667,3.33333333333333,0.166666666666667,0.5094,0.5305,-1.4136,-0.6953,0,1,0,0,1,1,0,1,1.1563,"Yes","Yes","Yes",28,1.0269,0.3708,-0.2559,504.059,429.225,508.643
