"student_id","school_id","region","school_size","internet_percentage","certified_teacher_prop","sci_teacher_prop","student_hindering_behav","student_teacher_ratio","ISCED_orient","private_government","private_independent","overcrowded_classes","home_possessions","cultural_possessions","escs","disciplinari_climate","learning_time_math","learning_time_lang","learning_time_science","enjoy_science","interest_broad_science","motivat","test_anxiety","gender","education_parents_medium","education_parents_high","video_games","immigration_status","internet_social","study_before_school","study_after_school","home_edu_resources","sport_after_school","read_books","meet_friends","out_of_school_study_time_per_week","subjective_well_being","intrum_motiv_science","parent_emotional_support","pv5math","pv5read","pv5scie"
38005849,38000425,"0",92,1,1,0.2273,1.3253,2.7879,0,0,0,1,35828,0.0768,-0.5022,-0.7439,3.66666666666667,6.41666666666667,0.666666666666667,0.5094,0.1042,-0.4849,0.2495,1,1,0,1,1,1,1,1,-0.6281,0,0,0,19,-0.0621,0.3708,0.7454,534.298,493.829,487.451
38005851,38000088,"TrentinoAA",330,1,0.2198,0.4835,1.1957,7.2527,1,0,0,0,33319,-0.5041,0.3292,-0.3506,3,3,0.416666666666667,0.1458,1.4766,-1.1415,0.2092,1,0,1,1,1,0,0,1,-0.7026,0,0,1,5,-1.0199,0.0125,0.7454,530.337,499.152,573.643
38005853,38000100,"Lombardia",473,NA,0.9273,0.1455,0.6298,8.6,1,0,0,0,31647,-0.7039,-0.3872,0.5952,4,6,0.416666666666667,-0.8757,-0.3931,0.4631,-1.1196,0,1,0,0,1,1,1,1,-0.1108,1,0,1,35,0.1157,-0.0948,0.7454,415.258,442.698,354.065
38005854,38000113,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,31625,-1.2278,-1.5348,-0.8504,3.33333333333333,4.16666666666667,0.35,-0.2145,-2.4981,-0.7662,0.2495,1,0,0,1,1,1,0,0,1.1563,1,0,1,5,-0.9909,-0.2152,-0.4195,408.205,386.06,407.673
38005856,38000133,"TrentinoAA",1144,1,0.9,0.2032,0.9807,7.3806,0,0,0,0,41424,1.0478,0.749,0.9781,2.5,4.16666666666667,0.35,-0.1522,-0.0095,0.1246,-0.0374,0,0,1,0,1,1,1,1,1.1563,1,1,1,45,0.4597,-0.2874,0.7454,499.813,447.17,461.079
38005857,38000221,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,26945,-1.2278,0.7748,-1.3,5,6.66666666666667,0.35,-0.8208,-0.3496,-1.0676,0.3997,1,0,1,1,1,1,1,1,-0.6172,1,0,1,5,-0.977,-0.7778,0.7454,567.134,513.619,574.609
38005858,38000396,"TrentinoAA",240,1,0.8519,0.4074,2.0826,4.4444,0,0,0,0,28534,0.0417,-0.3653,1.0438,4.16666666666667,3.33333333333333,0.5,2.1635,1.0086,-0.9283,0.4065,1,0,1,0,1,0,0,0,-1.1871,1,0,1,34,1.0269,0.3708,0.7454,565.412,497.058,568.819
38005859,38000472,"Campania",1016,1,1,0.0948,1.1432,9.6303,0,0,0,1,39966,0.7777,0.4288,-2.4162,3,2.25,0.0166666666666667,0.5094,1.0258,-0.1651,0.2594,1,0,1,1,1,1,1,1,-0.1108,1,0,1,NA,0.3171,0.3708,-0.9094,498.705,483.038,516.524
38005863,38000152,"TrentinoAA",240,1,1,0.1636,1.9769,4.3636,1,0,0,0,38188,-0.2107,0.4234,0.0039,3.33333333333333,3.33333333333333,0.5,0.5094,0.3721,-0.7662,-0.308,1,0,1,1,1,1,0,1,-0.1108,1,0,1,5,-0.4725,-0.3035,-0.9094,691.73,655.031,668.68
38005864,38000173,"0",982,0.9474,1,0.3534,1.503,14.7669,0,0,0,0,44927,0.6093,1.3116,0.6605,4.58333333333333,4.58333333333333,0.383333333333333,-2.1154,0.3315,-0.7662,0.5209,0,0,1,1,1,1,0,1,-0.1108,1,NA,1,53,-0.1515,-0.2552,-0.4195,614.144,577.906,572.195
38005867,38000412,"Campania",1407,1,0.7632,0.1429,0.6298,10.5789,1,0,0,0,34050,0.3005,-1.3837,-1.1306,3.66666666666667,3.66666666666667,0.383333333333333,0.1458,0.2649,-0.1651,0.0647,1,0,0,1,1,0,1,0,-0.7026,0,0,0,8,-0.7862,-0.2874,-1.8389,496.501,448.492,432.282
38005869,38000382,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,39572,-0.1338,0.2553,-0.5436,3.66666666666667,3.66666666666667,0.383333333333333,-0.1522,0.437,-0.0958,1.0746,1,1,0,1,1,1,1,1,1.1563,1,1,1,15,-0.1144,1.0558,-2.3267,529.975,445.849,444.012
38005871,38000052,"0",1277,1,0.8099,0.1585,0.3046,8.993,1,0,0,0,43485,2.1655,-0.0348,-0.3809,3.66666666666667,3.66666666666667,0.666666666666667,-0.1704,0.6026,0.0437,0.4097,0,1,0,0,1,1,0,1,1.1563,1,1,1,21,-0.082,-0.494,0.7454,480.599,534.678,504.08
38005873,38000110,"TrentinoAA",650,1,0.725,0.1417,-0.4221,10.8333,1,0,0,0,26413,-1.2278,-0.3379,NA,1.66666666666667,2.5,0.5,-0.8208,-0.8816,-0.5086,-0.4859,0,0,1,1,1,1,0,1,-0.1108,1,0,1,9,0.0248,-1.5357,NA,462.702,380.263,440.891
38005874,38000237,"Lombardia",1912,1,0.9527,0.2189,-0.4789,11.3136,0,0,0,0,39296,2.1655,-0.6413,0.0091,3,4,0.416666666666667,-0.8208,-0.1178,0.959,0.0921,0,1,0,1,1,1,1,1,-0.6718,0,1,1,58,0.2947,0.7429,0.7454,493.142,683.972,523.659
38005876,38000041,"0",556,1,0.8467,0.08,0.6298,7.4133,1,0,0,0,36076,0.0768,0.9244,-0.4491,4,7,0.416666666666667,0.8061,1.6345,0.4631,-0.0345,1,0,1,0,1,1,0,1,0.0659,1,0,1,15,0.5423,1.2817,0.7454,648.597,596.679,570.204
38005880,38000130,"Lombardia",98,1,0.7368,0.1053,-0.9281,10.3158,0,0,0,0,48203,2.1655,0.8122,-0.3506,3.33333333333333,4.16666666666667,0.5,1.6681,1.5466,0.075,-0.4221,0,0,1,0,0,1,1,1,1.1563,1,1,1,15,-0.9214,-1.9301,NA,437.527,415.513,480.589
38005881,38000049,"Campania",321,1,0.7391,0.663,0.4976,6.9783,1,0,0,0,37038,1.0478,-1.3772,0.1099,2,3,0.2,0.5094,0.6496,-1.1391,0.3366,1,0,0,1,1,1,1,1,-0.7218,1,0,1,11,0.1643,-0.4595,-0.5704,432.17,439.47,416.598
38005882,38000065,"Lombardia",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,32135,-1.6287,-0.5739,-0.553,3.66666666666667,3.66666666666667,0.666666666666667,-0.4071,0.1329,-0.8771,-0.0345,0,1,0,1,1,1,1,1,0.0659,0,1,1,10,0.4638,-0.494,-0.9094,504.052,523.214,498.816
38005883,38000372,"0",889,1,0.8299,0.1535,1.4991,7.3776,1,0,0,0,35764,0.0768,-0.7525,0.9781,4,6,0.716666666666667,-0.375,0.2562,-0.8771,0.1409,0,1,0,1,0,0,1,1,1.1563,1,1,1,20,-0.2786,-0.2714,-1.1201,413.555,478.903,441.928
38005884,38000448,"0",727,0,0.8685,0.1033,0.8718,6.8263,1,0,0,0,42620,2.1655,-0.1225,0.0039,5,6,0.583333333333333,0.5094,0.5305,0.0986,0.6646,0,1,0,1,1,1,1,1,1.1563,1,1,1,22,-0.5064,0.0125,NA,431.383,403.848,476.425
38005888,38000496,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,46854,2.1655,-0.221,0.4046,2.75,2.75,0.383333333333333,-0.7802,1.1786,1.8543,-0.9848,0,1,0,0,1,NA,NA,NA,-0.1108,NA,NA,NA,11,0.2947,-0.494,0.7454,534.278,471.022,576.05
38005889,38000009,"Lombardia",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,54003,1.0478,-0.3554,-0.5148,4,5,0.716666666666667,-1.2464,0.015,-0.2908,-0.0908,0,0,0,1,1,1,0,1,1.1563,1,0,1,7,-1.2158,-1.9301,-1.8389,591.163,654.077,555.053
38005891,38000406,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,32590,-1.6287,0.8169,-0.8479,3.33333333333333,3.33333333333333,0.5,1.1702,0.9684,-0.1519,0.5175,1,0,1,0,1,1,0,1,-0.1108,0,0,1,15,-0.0774,0.6154,NA,579.754,516.463,605.265
38005894,38000404,"Campania",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0804,360.988,356.664,397.655
38005895,38000071,"Campania",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,33479,0.2145,-0.9997,-0.3809,4,6,0.416666666666667,0.5094,0.3315,-0.4954,0.8425,0,1,0,0,1,1,1,1,-0.7218,0,1,0,19,-0.4838,1.0728,-1.8389,430.816,467.136,448.056
38005896,38000455,"Campania",1045,0.8052,1,0.2557,-0.6066,11.875,0,0,0,0,43664,2.1655,1.0586,NA,3.66666666666667,3.66666666666667,0.0166666666666667,-0.8208,-1.0724,-0.9331,-0.6871,0,0,1,0,1,1,1,1,-0.1108,0,0,1,NA,0.6642,-0.7778,NA,420.844,447.266,436.476
38005898,38000048,"Campania",420,1,0.9483,0.1121,0.5628,7.2414,0,0,0,0,44745,0.4793,1.367,0.0039,5,4,0.416666666666667,-0.627,0.4913,1.8543,0.7291,0,0,1,1,1,1,0,1,1.1563,1,1,1,45,0.1434,0.3708,-2.5582,478.614,457.459,424.859
38005899,38000070,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,37886,-0.2236,-0.3316,NA,NA,NA,NA,NA,NA,-1.0795,0.0752,1,0,1,0,1,1,1,1,1.1563,1,1,1,NA,NA,NA,0.7454,568.98,478.116,533.441
38005900,38000042,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,28291,-1.6287,-1.926,NA,3,6,0.0166666666666667,-0.6306,-1.1182,0.4631,-0.4671,0,0,0,0,1,1,1,1,1.1563,0,0,1,20,0.4438,0.3708,-0.9094,388.933,391.462,389.83
38005902,38000084,"TrentinoAA",1012,1,0.7609,0.1522,0.6298,44,0,0,0,0,36902,0.3005,-0.0991,-0.7439,4.16666666666667,3.33333333333333,0.633333333333333,0.125,0.5305,1.5074,0.4029,1,0,1,NA,0,NA,NA,NA,-0.9814,NA,NA,NA,11,-0.3332,-0.0575,NA,414.194,431.476,470.971
38005903,38000251,"Lombardia",737,1,0.9646,0.2478,0.3046,13.0442,0,0,0,0,30772,-0.1892,-0.2541,-0.4889,3.16666666666667,4.75,0.6,-0.119,-0.5172,-1.3192,1.0461,0,1,0,0,1,1,0,1,-0.7355,1,0,1,20,-0.4838,-0.2714,-1.8389,518.44,536.291,432.78
38005904,38000342,"0",1053,1,0.8742,0.1854,0.5711,13.947,0,0,0,1,35256,0.0768,0.9149,1.2422,4.58333333333333,3.66666666666667,0.383333333333333,0.125,0.9659,-0.4495,-0.2702,0,0,1,0,1,1,0,1,-0.1108,1,0,1,11,0.3171,0.3708,-1.0369,700.451,697.401,658.181
38005905,38000478,"Campania",741,1,0.8291,0.3462,NA,6.3333,1,0,0,0,33329,-0.0971,-1.4309,-0.3164,4,4,0.416666666666667,0.5094,0.421,0.1111,-0.2814,1,0,0,1,1,1,1,1,-0.1108,0,1,1,NA,2.5915,1.7359,0.7454,467.452,420.052,505.583
38005910,38000434,"TrentinoAA",114,1,0.9322,0.1949,1.2496,1.9322,1,0,0,0,32238,-0.4343,-0.8408,-1.2699,3.33333333333333,3.33333333333333,0.35,0.475,0.3411,0.9799,-0.0283,1,1,0,1,0,1,1,1,1.1563,1,0,1,10,0.3171,0.9178,0.1104,495.824,483.118,464.109
38005911,38000060,"Lombardia",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,17530,-0.7273,-1.9911,-1.1351,5,5,0.716666666666667,NA,NA,1.8543,-0.2067,0,0,0,0,1,NA,0,0,-1.8851,NA,NA,NA,10,0.7064,NA,-1.8389,437.332,525.698,391.094
38005915,38000144,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,39825,2.1655,0.4009,0.2343,5,3.33333333333333,0.5,2.1635,1.234,0.6381,-0.4614,0,0,1,0,1,0,0,1,1.1563,1,1,1,50,1.398,1.7359,NA,597.05,551.13,605.421
38005917,38000256,"TrentinoAA",770,1,0.6048,0.2,1.7822,7.3333,1,0,0,0,44112,2.1655,0.2982,-0.8504,3.33333333333333,3.33333333333333,0.35,-0.2546,0.1042,-1.0795,-0.5306,1,1,0,0,1,1,0,1,1.1563,1,0,1,8,-0.3381,0.3708,0.7454,551.773,496.862,516.837
38005918,38000418,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,35244,-0.5041,1.0798,-0.7686,4.16666666666667,3.33333333333333,0.983333333333333,-0.1808,1.225,-0.5512,-0.9024,1,0,1,1,0,1,1,1,-0.1108,0,0,1,33,0.6642,0.3708,-0.0804,673.194,562.958,683.543
38005919,38000381,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,30228,-0.831,-1.6688,0.5952,3.33333333333333,3.33333333333333,0.75,2.1635,NA,-1.1203,-0.0374,1,0,0,1,1,1,0,1,1.1563,1,1,0,17,-0.4838,1.3336,0.7454,446.039,504.203,520.548
38005920,38000338,"Campania",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,32248,0.1795,-0.1255,NA,2.75,3.66666666666667,0.0166666666666667,-2.1154,-0.7097,-1.0676,0.5306,0,0,1,0,1,1,1,1,0.0321,0,0,1,15,0.6642,-1.3072,0.1104,422.995,401.722,306.396
38005921,38000275,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,35285,-0.8341,-0.0676,-0.2336,3.33333333333333,3.33333333333333,0.35,-2.1154,-0.5219,-1.1391,2.5493,0,1,0,1,1,1,0,0,-1.1375,0,0,1,9,0.3171,-1.9301,0.7454,551.714,485.101,509.715
38005922,38000143,"Campania",773,1,1,0.1421,0.5529,8.4481,1,0,0,0,49583,2.1655,0.4373,-2.4162,6,7,0.416666666666667,-0.8208,-0.3744,-0.1651,0.5209,1,1,0,NA,1,1,1,1,1.1563,1,1,1,30,-0.983,0.3708,-0.5704,487.16,388.788,367.708
38005925,38000047,"0",223,1,0.4937,0.3797,0.9721,5.6456,1,0,0,0,27096,-0.831,-0.3685,-0.8747,3.66666666666667,6.41666666666667,0.383333333333333,-0.8208,-2.4981,-1.1822,-0.6425,0,1,0,1,1,1,0,0,0.1927,0,0,1,9,0.6642,-1.9301,NA,491.955,454.111,455.259
38005927,38000190,"TrentinoAA",287,1,0.5176,0.0824,-0.4345,6.7529,1,0,0,0,34194,-0.831,-0.1903,-1.3831,3,5,0.2,0.0992,-0.1119,0.1353,0.6007,1,1,0,1,1,1,0,0,1.1563,1,1,1,21,0.0248,-0.4595,0.7454,420.64,450.707,418.54
38005929,38000382,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,35896,2.1655,-0.1484,-0.4484,3.66666666666667,5.5,0.383333333333333,-2.1154,-0.2545,-0.3619,-1.3119,1,1,0,0,1,1,0,0,-0.1108,1,0,1,13,0.3749,0.0125,-0.9094,668.301,579.577,589.064
38005931,38000328,"Lombardia",1272,1,0.9159,0.2876,-2.1182,11.2566,1,0,0,0,29789,-0.2107,-1.6114,0.9383,3.66666666666667,3.66666666666667,0.383333333333333,-0.1522,0.2913,0.1609,2.5493,1,0,0,1,1,1,0,1,-0.6303,0,0,0,28,-0.2913,-0.7778,-2.5582,580.336,578.586,523.81
38005934,38000431,"TrentinoAA",279,1,0.3766,0.1948,1.1957,7.2468,1,0,0,0,33513,-0.7039,-0.3187,1.0389,3.33333333333333,3.33333333333333,1.16666666666667,-1.3261,0.2913,-0.3344,-0.2702,0,1,0,0,1,1,0,0,-0.1108,1,1,1,9,0.9646,0.3708,-0.0918,589.512,640.971,621.223
38005936,38000079,"Lombardia",1757,1,0.7608,0.7285,1.7822,9.4462,1,0,0,0,32607,0.0768,-0.4429,-0.4266,3.66666666666667,5.5,0.383333333333333,-0.7951,-0.8161,-0.3158,0.3366,1,0,1,1,0,1,0,1,-0.6281,1,0,1,17,0.4597,-0.8367,-2.0908,552.564,482.763,545.32
38005937,38000201,"TrentinoAA",699,1,0.8,0.3103,0.2229,9.6414,0,0,0,0,42150,0.3744,0.2261,1.8837,4.16666666666667,3.33333333333333,0.866666666666667,1.3369,0.6026,-0.4954,0.5209,0,1,0,1,1,1,1,1,-0.1108,1,1,1,4,0.0575,-0.494,-0.4195,654.742,598.342,621.962
38005938,38000310,"0",806,1,0.9697,0.2788,0.6298,9.7697,0,0,0,0,25991,-0.7273,0.7604,0.2884,2.5,3.33333333333333,0.35,-1.7159,-0.0589,-1.4649,-0.3879,1,0,1,1,1,1,0,1,-0.1108,1,0,1,7,-1.2871,0.3708,0.7454,471.26,445.074,433.005
38005939,38000465,"0",792,1,0.9515,0.068,1.589,15.3786,1,0,0,0,26750,-0.831,-1.8274,-0.4458,4,4,0.716666666666667,0.5094,0.1075,-0.8234,0.5769,1,0,0,1,1,1,0,0,-1.7123,0,0,1,NA,-0.4725,-1.2349,-0.5704,525.273,489.42,509.798
38005940,38000173,"0",982,0.9474,1,0.3534,1.503,14.7669,0,0,0,0,47955,0.3005,1.5677,0.8934,4.58333333333333,4.58333333333333,0.383333333333333,0.5094,0.8687,-0.5336,-0.3193,1,0,1,1,1,0,0,0,-0.1108,0,0,0,16,0.6642,1.7359,NA,668.136,532.274,573.846
38005942,38000006,"Campania",1128,1,1,0.3471,0.1162,13.2706,0,0,0,0,40245,0.1376,0.0878,1.3818,5,7,0.416666666666667,0.5094,0.2335,-1.0351,-0.308,1,0,1,1,1,1,1,1,-0.1108,1,1,1,38,1.0269,0.3708,NA,474.117,533.245,499.512
38005943,38000298,"0",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,39069,0.0768,0.6624,NA,3,3,0.416666666666667,-1.6408,-0.8083,-0.4954,1.0496,0,0,1,0,1,1,0,0,-0.1108,0,0,1,7,-0.4725,0.3708,-0.5155,449.339,467.726,378.085
38005945,38000199,"0",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,33932,0.5025,-0.1442,-0.2336,3.66666666666667,3.66666666666667,0.383333333333333,0.5094,0.8067,-1.1391,0.3964,1,0,1,1,1,1,0,1,-0.6303,1,1,1,4,-0.1144,0.3708,-1.8389,489.683,477.111,486.033
38005946,38000319,"TrentinoAA",449,1,0.1034,0.1149,0.6298,10.3218,1,1,0,0,45912,2.1655,1.4098,-1.0005,2.75,2.75,0.533333333333333,-0.1379,1.0163,-1.2707,1.0016,0,0,1,0,1,1,1,1,1.1563,0,0,1,3,0.0248,0.3708,NA,409.735,435.991,414.199
38005947,38000281,"Lombardia",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,35508,-0.5975,0.17,0.8934,2.75,3.66666666666667,0.383333333333333,-1.1478,0.0795,0.4239,0.5209,0,1,0,0,1,1,1,1,-0.1108,1,0,1,1,0.6642,-0.3035,NA,511.925,489.654,458.475
38005951,38000183,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,36901,0.6093,-0.6281,-0.5803,3.33333333333333,1.66666666666667,0.5,-0.3398,0.7736,-1.5075,2.5493,0,1,0,0,1,1,1,1,1.1563,1,1,1,10,-0.3381,0.0125,0.7454,509.364,532.34,516.099
38005954,38000221,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,33899,-0.2818,-0.3045,-0.3809,3.33333333333333,3.33333333333333,0.35,-0.4049,-0.2458,-0.2908,-0.5306,1,1,0,1,1,1,0,1,1.1563,1,0,1,14,0.2906,-0.0575,-1.8389,533.105,447.997,500.045
38005955,38000442,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,36028,0.7777,-0.7015,0.8934,4,4,0.416666666666667,0.0992,0.4136,-0.7662,1.1338,0,1,0,0,0,1,1,1,1.1563,0,1,0,15,0.0248,-0.3035,0.1104,575.599,509.255,550.98
38005957,38000331,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,41258,1.0478,-0.2799,-1.0029,3,3,0.716666666666667,-0.5781,-0.1586,0.5952,1.5125,0,1,0,0,1,1,1,1,1.1563,1,1,1,9,-0.928,-0.5555,0.7454,497.124,512.419,502.073
38005958,38000338,"Campania",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,31313,0.0433,0.3981,1.0389,2.75,5.5,0.383333333333333,-0.4071,-0.3744,-0.7662,1.4394,0,0,1,0,1,1,1,1,-0.1108,1,1,1,12,-0.3381,-0.5375,0.7454,478.987,499.644,387.519
38005961,38000248,"Lombardia",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,32968,-1.6287,-0.1527,-0.0405,3.66666666666667,3.66666666666667,0.383333333333333,0.042,1.1191,-0.1651,-0.4671,1,1,0,1,1,1,1,1,0.0321,0,0,0,14,-0.4725,0.3708,-0.4195,485.663,467.495,471.84
38005963,38000482,"0",963,1,0.9389,0.2824,1.347,14.7023,0,0,0,1,34529,0.0058,-1.2628,0.0438,5,4,0.416666666666667,-0.5902,-0.2323,0.5479,2.5493,0,0,0,NA,1,NA,1,1,1.1563,NA,1,1,36,-0.5064,0.4152,0.7454,437.958,389.596,435.769
38005964,38000218,"Campania",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,32842,-0.9969,0.1051,0.1868,5,6.5,0.5,0.021,0.2649,-0.1812,0.587,1,0,1,NA,1,NA,0,NA,-0.5229,NA,NA,NA,40,-2.0945,-0.6469,-1.8389,351.1,362.527,290.172
38005966,38000163,"TrentinoAA",88,1,0.1818,0.1818,-2.1182,16,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.668,480.224,434.083,470.264
38005970,38000171,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7454,376.424,453.904,430.575
38005971,38000252,"Campania",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,45589,0.7777,1.2327,-1.0005,4,4,0.583333333333333,-0.2306,0.0299,-0.2111,1.0016,0,0,1,0,1,1,0,1,-0.1108,0,0,1,9,-0.6239,1.7359,-0.4096,534.741,540.374,547.112
38005972,38000366,"TrentinoAA",375,1,0.4041,0.0933,0.9807,3.886,1,0,0,0,29761,0.6062,0.5477,-0.3506,2,3,0.583333333333333,0.125,0.5305,-0.1163,-0.0345,0,0,1,0,1,0,0,0,-1.1119,0,1,1,3,-0.604,-0.7778,NA,367.695,387.871,371.338
38005974,38000024,"Lombardia",840,NA,0.9746,0.322,0.8603,14.2373,0,0,0,0,29609,-0.6174,-0.613,-1.2142,5,7,0.416666666666667,0.5094,0.0979,-0.1624,1.1311,0,0,1,0,0,1,0,1,-0.1108,0,0,0,37,-1.1407,0.5159,0.7454,573.4,621.567,592.132
38005975,38000056,"Lombardia",662,1,1,0.1842,0.1652,8.7105,0,0,0,0,39504,0.2737,0.0462,0.6605,2.75,6.41666666666667,0.383333333333333,NA,NA,-0.4954,0.8531,0,1,0,0,1,NA,NA,NA,-0.1108,NA,NA,NA,46,-0.4838,NA,-1.8389,476.072,505.619,461.264
38005977,38000472,"Campania",1016,1,1,0.0948,1.1432,9.6303,0,0,0,1,36277,0.2834,-0.4857,-0.4491,5,7,0.416666666666667,-1.0127,0.2649,-0.4495,1.4987,0,1,0,1,1,1,1,1,1.1563,0,0,1,NA,0.6642,-0.7778,NA,400.946,448.38,392.215
38005979,38000227,"0",991,1,0.9412,0.2471,0.9807,11.6588,0,0,0,0,34044,-0.1892,0.5604,1.0917,5,4,0.416666666666667,0.5094,0.9248,-0.8771,0.206,1,0,1,1,1,0,0,1,-1.1119,1,1,1,24,0.6642,-0.7778,-1.9663,614.739,542.856,599.461
38005980,38000301,"0",457,1,1,0.1778,1.2496,10.1556,0,0,0,0,42290,0.3744,-0.4714,1.0389,3,5,0.416666666666667,-1.348,-0.658,-0.3572,2.5493,0,1,0,0,1,0,1,1,1.1563,1,1,1,52,0.2121,-1.9301,0.7454,463.39,482.328,436.166
38005981,38000152,"TrentinoAA",240,1,1,0.1636,1.9769,4.3636,1,0,0,0,29746,-0.7039,-1.1162,0.8934,3.33333333333333,3.33333333333333,0.633333333333333,0.0992,1.6345,-1.1391,-0.4221,1,1,0,1,1,0,1,1,-0.5343,1,0,1,7,0.514,-0.0948,0.1104,587.803,544.861,599.392
38005982,38000441,"Campania",172,1,0.8152,0.1848,1.8849,1.8696,1,0,0,0,27231,-1.6287,-1.159,-1.1306,5,8,0.416666666666667,0.5094,0.5305,-0.2006,0.7882,1,0,0,1,1,1,0,0,-0.6172,1,0,1,31,-0.3381,0.3708,0.7454,500.298,482.977,506.561
38005985,38000185,"TrentinoAA",492,0.9786,0.6579,0.2632,1.8402,25.8947,1,0,0,0,60530,2.1655,1.4906,0.0039,3.33333333333333,3.33333333333333,1.36666666666667,-1.2949,-1.2668,1.8543,1.5125,1,0,1,1,1,1,1,1,1.1563,1,1,1,34,0.514,0.3708,0.1104,454.019,466.565,414.11
38005986,38000264,"TrentinoAA",857,1,0.7427,0.0728,0.8718,8.3204,1,0,0,0,44937,1.0478,1.1054,-0.6073,4.16666666666667,4.16666666666667,1.16666666666667,2.1635,0.8083,-0.4495,1.0016,1,0,1,1,1,1,1,1,1.1767,0,0,1,37,-0.4348,1.7359,-0.5704,551.553,489.375,567.98
38005987,38000105,"Campania",729,1,1,0.1835,0.2229,13.3761,0,0,0,0,41668,0.2737,1.1299,-0.3164,3,4,0.416666666666667,-0.4071,-0.0369,-0.61,1.0496,0,0,1,0,1,1,1,1,-0.1108,0,0,1,17,-0.3381,0.3708,0.1104,541.408,539.843,507.665
38005988,38000168,"Lombardia",664,1,0.72,0.4467,3.3696,8.8533,1,0,0,0,44175,1.0478,0.3128,0.0039,3.66666666666667,5.5,0.383333333333333,0.5094,1.2179,0.5952,0.4752,1,0,1,1,0,1,1,1,1.1563,1,1,1,16,0.5423,0.8545,-0.5704,532.379,483.488,553.133
38005989,38000246,"Lombardia",81,1,0.8571,0.4286,-2.1182,11.5714,0,0,0,0,36700,-0.1338,-0.6954,-0.7211,4.16666666666667,3.33333333333333,0.633333333333333,1.6403,0.8185,-0.2111,0.5209,0,1,0,1,1,1,1,1,-0.1108,1,0,1,15,-0.3381,1.7359,0.7454,523.649,504.922,523.529
38005991,38000066,"Lombardia",943,0.75,0.8981,0.0701,1.1432,12.0127,1,0,0,0,41204,-0.0652,0.4806,0.2343,4,4,0.416666666666667,0.5094,0.438,0.5952,1.1311,0,1,0,1,1,1,1,1,1.1563,1,0,1,18,1.0269,1.356,-1.8389,525.602,541.462,486.033
38005992,38000201,"TrentinoAA",699,1,0.8,0.3103,0.2229,9.6414,0,0,0,0,44541,0.7777,0.9462,-1.0005,4.16666666666667,3.33333333333333,0.633333333333333,0.8931,0.5429,-0.8771,-0.3745,0,0,1,0,1,1,0,1,1.1563,1,0,1,3,1.0269,-0.0086,-0.0918,520.608,465.211,534.998
38005993,38000445,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,45000,0.4793,0.2398,0.0039,5.5,8.25,0.383333333333333,0.5094,0.5305,-0.7662,0.0647,0,0,1,1,1,1,0,1,-0.1108,1,1,0,23,-0.1535,0.3708,-0.5155,283.95,428.97,370.61
